"","feature","B cell progenitor","CD14+ Monocytes","CD16+ Monocytes","CD4 Memory","CD4 Naive","CD8 effector","CD8 Naive","Dendritic cell","Double negative T cell","NK bright","NK dim","pDC","Platelet","pre-B cell"
"36","THAP1",1.28080866213762,1.27570239279687,1.26307819976018,1.27543799587673,1.24328088704543,1.30179426852623,1.26244027670744,1.28056917572224,1.31950425981633,1.38610193682112,1.31280219531115,1.28826530612245,1.40617433414044,1.27339484268901
"37","KLF5",1.48924244625872,1.44436798018165,1.45940904128791,1.53034240552023,1.53490509551015,1.51593322566858,1.51698055443342,1.44188936729005,1.50165352960998,1.43956128150721,1.49176465976878,1.44777967424888,1.36739154678265,1.50683179603837
"38","FOXG1",0.927895175537465,0.869546674267818,0.877407573198772,1.01665153771573,0.985655349643114,0.994831026054074,0.970870247622079,0.848654619168424,0.981003852917614,0.976620797998458,0.94508946363227,0.810468916482255,0.658916025426564,0.901091683190089
"39","LBX1",0.758074558771919,0.77473889869091,0.772493713853119,0.710976591771516,0.65985759814147,0.763915307995972,0.656381562004651,0.769964875823047,0.678270604724302,0.786924667746124,0.736760832411782,0.755901235440087,1.07025117739403,0.735586702776865
"40","NFATC3",0.971650842874712,0.931209349349036,0.971740026493936,0.995876071075397,0.963110135068687,1.00752828400345,0.946536954967957,0.937693280621942,0.969065977893418,1.01997103762419,1.02605302240339,0.970189526399862,0.822681704260652,0.952525890739071
"41","POU6F1",0.588298621580131,0.605537373185684,0.614554418067553,0.55222234774532,0.520734900407694,0.587832364931914,0.525627130967939,0.595709174207717,0.503049995290981,0.558919632543044,0.549650565957487,0.574547519737822,0.51530612244898,0.553926495651794
"42","SHOX",0.635734879219094,0.60676023907773,0.616226432869744,0.637002627137816,0.610115184352279,0.669569288520565,0.603901037311175,0.627382055881255,0.604951092863181,0.615801507324922,0.628577950835176,0.637509270195292,0.723621363438993,0.620013745689328
"43","ALX3",0.735626484209377,0.721484326409907,0.736777766872082,0.728365635000276,0.702884990355453,0.764191567052093,0.702222113867266,0.714479697893193,0.723171678819519,0.713395455613601,0.725641725623866,0.746890091380671,0.524040124524386,0.73865584707962
"44","BHLHE41",1.64605266484751,1.85021115944743,1.90906400816596,1.77928390529864,1.76768374556067,1.77633640237987,1.76328453817192,1.78328115356333,1.75860249350781,1.68091742106425,1.73979648646007,1.57371739155628,0.99789439585358,1.69451472808748
"45","CENPB",1.0602144525508,1.10959081030639,1.12313832199546,1.11716042640793,1.16571053231967,1.07357684588196,1.13424144743683,1.10313333704728,1.08831980740108,1.13950712360416,1.08390795626531,1.0777775569819,1.28826530612245,1.09690986212221
"46","CREB3",1.97825806426761,2.03172524231106,2.06260576067454,2.10531374630592,2.15504359995694,2.05167325974605,2.1582699436679,1.94036800319568,2.02726986407533,1.95278065143108,1.98301850873459,1.88824679844867,1.56153370439085,2.07951101232572
"47","DBP",1.16445070091529,1.68947091966328,1.77979573698042,1.20316394833646,1.19422545258127,1.06575341887156,1.14000649622621,1.48799660831317,1.18850634143374,0.99625850340136,1.10355974086689,1.22650166449559,1.58555729984301,1.19796053902218
"48","ELF4",2.21326378708172,2.31980481204329,2.53433630874808,2.01253090096647,2.01723278609582,2.06095246474447,2.00234590201151,2.42157481423135,2.07632794729925,2.08071839985372,2.12452081350675,2.09898399014778,2.10190655209452,2.25679459497109
"49","ELF5",2.30832044839582,2.41284390367773,2.69166247927533,1.9153041603737,1.91091993483191,1.94970878687543,1.89567509013329,2.60609189575796,1.95568213843034,1.99656666137798,1.9927255978666,2.31250257350471,2.1241626421561,2.37480431474805
"50","EN2",1.13733529877589,1.08475661853227,1.10165168174239,1.12902525282645,1.11188564035275,1.11436241420476,1.11108649476732,1.07727139519549,1.13307223715933,1.05532974399353,1.06922224481205,1.03834183673469,1.15428571428571,1.1080361624839
"51","ETV6",2.51845652006545,2.60224850085052,2.86026648753183,2.18314377283975,2.1681741422077,2.23934092067267,2.15018694971538,2.76640651416075,2.29883049281546,2.20801744712895,2.28700116145504,2.6295631217311,2.30020703933747,2.60243921389989
"52","FLI1",2.1555475597529,2.33066672748346,2.40542208123864,2.22224271332084,2.22449937342919,2.35306448813099,2.23885320640777,2.32665196003854,2.33553106200327,2.32804966646853,2.34657972803699,2.09822082679225,2.25857577073383,2.1862281906652
"53","FOXI1",1.10123943857324,1.0870813411693,1.10785359057543,1.19627443847901,1.17906519436056,1.18878667314374,1.17881249507525,1.03427221735757,1.22403247013091,1.18101579764599,1.15086661441051,1.01489887434795,0.838231292517007,1.06822255929399
"54","FOXO3",1.01473598943273,1.00741678731733,1.01026468372261,1.13460154908559,1.10349810108261,1.14564889336016,1.10191055358658,0.95939353529636,1.14162576218217,1.11233721801653,1.11283697522527,0.887409011744742,0.502737680438029,0.978554902646044
"55","GCM1",1.2433769443963,1.20448405778828,1.16815724018601,1.2445222431853,1.25405921680994,1.26951095990613,1.26424167790309,1.24379573987029,1.28861990708753,1.28352322524102,1.22766684958531,1.26237265911307,1.69314868804665,1.21942295833394
"56","GRHL1",0.987339030586023,1.00921983423059,1.04889656173719,0.940411651840229,0.914275661324888,0.959260376086428,0.914267107688276,1.03845385980479,0.953813050542362,0.987518863179075,0.989291448363661,0.950968622743215,0.850664075153871,0.953665834710312
