"gene" "PcorAvg_m" "PcorAvg_m_pvalue"
"NDUFB9" "NDUFB9" NA NA
"NDUFC1" "NDUFC1" NA NA
"NDUFC2" "NDUFC2" NA NA
"NDUFS1" "NDUFS1" NA NA
"NDUFS4" "NDUFS4" NA NA
"NDUFS5" "NDUFS5" 0.0945740720645674 0.70894269180969
"NDUFS6" "NDUFS6" 0.14320027728956 0.570805439683788
"NDUFS7" "NDUFS7" 0.253798197777071 0.309516833948961
"NDUFS8" "NDUFS8" 0.0169062113884793 0.946914573670996
"NDUFV1" "NDUFV1" 0.532078568946812 0.0230314310469924
"NDUFV2" "NDUFV2" 0.176911046117123 0.482519736045264
"NDUFV3" "NDUFV3" 0.129345265008767 0.608982430072515
"NECAB2" "NECAB2" 0.535225830679059 0.022084709162441
"NECAB3" "NECAB3" -0.144017282300402 0.568586778425622
"NECAP1" "NECAP1" 0.815768342977319 3.67683665025936e-05
"NECAP2" "NECAP2" 0.480430564801806 0.0435864649477273
"NECTIN1" "NECTIN1" 0.204099189206982 0.416585759990121
"NECTIN2" "NECTIN2" 0.958210005881541 4.10169235621159e-10
"NECTIN3" "NECTIN3" 0.498987526419748 0.0350263372243988
"NEDD1" "NEDD1" NA NA
"NEDD4" "NEDD4" 0.162029772516126 0.52064666902795
"NEDD4L" "NEDD4L" NA NA
"NEDD8" "NEDD8" NA NA
"NEDD9" "NEDD9" 0.113805153654496 0.652972302728719
"NEFH" "NEFH" 0.504026282275305 0.0329424541929049
"NEFL" "NEFL" NA NA
"NEFM" "NEFM" 0.856758979983588 5.62912149488835e-06
"NEGR1" "NEGR1" 0.576504022263547 0.0122657632110046
"NEIL1" "NEIL1" 0.647043456257116 0.00370261711655906
"NEIL2" "NEIL2" 0.434097623373917 0.0718668565618891
"NEIL3" "NEIL3" 0.0447468483368147 0.860055895499432
"NEK1" "NEK1" NA NA
"NEK10" "NEK10" NA NA
"NEK2" "NEK2" 0.0214171548368936 0.932777340446878
"NEK3" "NEK3" NA NA
"NEK4" "NEK4" NA NA
"NEK5" "NEK5" NA NA
"NEK6" "NEK6" 0.78582983230971 0.000110820369604803
"NEK7" "NEK7" 0.657221285718998 0.00303972107793491
"NEK8" "NEK8" 0.24679641943097 0.323504359661103
"NEK9" "NEK9" 0.0947357044443428 0.708465836488879
"NELFA" "NELFA" 0.454316534018709 0.0582202345389259
"NELFB" "NELFB" 0.541905300847503 0.0201765930379376
"NELFCD" "NELFCD" 0.278023343835107 0.263961974955409
"NELFE" "NELFE" 0.394994426517003 0.104744101552638
"NELL2" "NELL2" 0.82950908451938 2.07099701379412e-05
"NEMF" "NEMF" NA NA
"NEMP1" "NEMP1" 0.679780574900216 0.00191193211947103
"NEMP2" "NEMP2" 0.72732328480541 0.000625223443885674
"NENF" "NENF" -0.137996132287437 0.585024315583713
"NEO1" "NEO1" 0.935873264221843 1.17448574419983e-08
"NEPRO" "NEPRO" 0.274497287082764 0.270317617049486
"NES" "NES" NA NA
"NET1" "NET1" NA NA
"NETO2" "NETO2" NA NA
"NEU1" "NEU1" 0.160211804056041 0.525398294355409
"NEU3" "NEU3" NA NA
"NEURL1" "NEURL1" 0.289398344156504 0.244098239729681
"NEURL1B" "NEURL1B" NA NA
"NEURL2" "NEURL2" 0.435804513962653 0.0706312279088007
"NEURL3" "NEURL3" -0.443233951062511 0.0654354057833855
"NEURL4" "NEURL4" 0.444060945182633 0.064875132307626
"NEUROD4" "NEUROD4" NA NA
"NEUROG2" "NEUROG2" -0.24677443774707 0.323548848654016
"NEUROG3" "NEUROG3" NA NA
"NEXMIF" "NEXMIF" NA NA
"NEXN" "NEXN" NA NA
"NF1" "NF1" NA NA
"NF2" "NF2" 0.710828157125777 0.000943975132620832
"NFAM1" "NFAM1" 0.688999303177509 0.00156405049022586
"NFASC" "NFASC" NA NA
"NFAT5" "NFAT5" NA NA
"NFATC1" "NFATC1" 0.825632543406999 2.44714682195146e-05
"NFATC2" "NFATC2" 0.885954509601969 1.00036725079008e-06
"NFATC2IP" "NFATC2IP" 0.4265096073009 0.0775538097064434
"NFATC3" "NFATC3" 0.710447931779877 0.000952673893552445
"NFATC4" "NFATC4" 0.164046942226263 0.515397899815698
"NFE2" "NFE2" 0.887256403880479 9.16461157477552e-07
"NFE2L2" "NFE2L2" 0.405840000220997 0.0947149745924538
"NFE2L3" "NFE2L3" NA NA
"NFIA" "NFIA" 0.864629554133731 3.67592791197884e-06
"NFIB" "NFIB" NA NA
"NFIC" "NFIC" 0.909223209882066 1.73838531399406e-07
"NFIL3" "NFIL3" 0.889613852388883 7.79889277635781e-07
"NFIX" "NFIX" 0.555668233729645 0.0166542624187079
"NFKB1" "NFKB1" NA NA
"NFKB2" "NFKB2" 0.620058907393738 0.00604966649810743
"NFKBIA" "NFKBIA" -0.0949426063822826 0.707855575361002
"NFKBIB" "NFKBIB" 0.416538819768366 0.085520408943833
"NFKBID" "NFKBID" 0.489329251280758 0.0393028171976959
"NFKBIE" "NFKBIE" NA NA
"NFKBIL1" "NFKBIL1" -0.0965560436203274 0.703102546434442
"NFKBIZ" "NFKBIZ" -0.215382091403818 0.390712107072259
"NFRKB" "NFRKB" 0.543778735600452 0.019665409823595
"NFU1" "NFU1" 0.711904117518019 0.000919717238309982
"NFX1" "NFX1" 0.0784815141390048 0.75690905711541
"NFXL1" "NFXL1" 0.0948159271227673 0.708229198122944
"NFYA" "NFYA" -0.0274456519365925 0.913914661440758
"NFYB" "NFYB" 0.510029764380001 0.0305859648300468
"NFYC" "NFYC" 0.377725755374867 0.122246726141058
"NGDN" "NGDN" 0.614555542872828 0.00665142965359611
"NGEF" "NGEF" NA NA
"NGFR" "NGFR" 0.472895093854671 0.0474842378331707
"NGLY1" "NGLY1" NA NA
"NGRN" "NGRN" 0.526545589370128 0.024772521830324
"NHEJ1" "NHEJ1" 0.44857697475086 0.0618783561630131
"NHLRC1" "NHLRC1" 0.4700855673711 0.0490031421904996
"NHLRC2" "NHLRC2" NA NA
"NHLRC4" "NHLRC4" 0.135979227771247 0.590574563839484
"NHP2" "NHP2" 0.577474965356708 0.0120864245844866
"NHSL1" "NHSL1" 0.914510317367662 1.09412743536906e-07
"NHSL2" "NHSL2" NA NA
"NIBAN1" "NIBAN1" 0.400710543933819 0.0993678227063251
"NIBAN2" "NIBAN2" 0.815321464010581 3.74316444231965e-05
"NIBAN3" "NIBAN3" 0.735930945384482 0.000498466304030356
"NICN1" "NICN1" NA NA
"NID1" "NID1" 0.797520389995596 7.35957570676757e-05
"NID2" "NID2" 0.0176070323741592 0.94471711793741
"NIF3L1" "NIF3L1" 0.587059031313678 0.0104260742064806
"NIFK" "NIFK" NA NA
"NIM1K" "NIM1K" NA NA
"NIN" "NIN" 0.768785928882157 0.000192906663588523
"NINJ1" "NINJ1" -0.153873874731829 0.542118565853444
"NINJ2" "NINJ2" 0.615845053796544 0.00650626005064557
"NINL" "NINL" 0.720811670150583 0.00073812067682289
"NIPA1" "NIPA1" 0.589809459373845 0.00998501804109298
"NIPA2" "NIPA2" 0.592404805111383 0.00958268027095135
"NIPAL2" "NIPAL2" NA NA
"NIPAL3" "NIPAL3" NA NA
"NIPAL4" "NIPAL4" 0.768900827827405 0.000192216892787581
"NIPBL" "NIPBL" NA NA
"NIPSNAP1" "NIPSNAP1" 0.715366827515166 0.000845146359910147
"NIPSNAP2" "NIPSNAP2" NA NA
"NIPSNAP3A" "NIPSNAP3A" 0.311736339813288 0.207920562500438
"NIPSNAP3B" "NIPSNAP3B" NA NA
"NISCH" "NISCH" 0.650355733068588 0.00347504264849649
"NIT2" "NIT2" NA NA
"NKAIN1" "NKAIN1" NA NA
"NKAIN2" "NKAIN2" NA NA
"NKAP" "NKAP" NA NA
"NKD1" "NKD1" 0.757813651913531 0.000269174019048773
"NKD2" "NKD2" NA NA
"NKG7" "NKG7" 0.78461992900476 0.000115451907896837
"NKIRAS2" "NKIRAS2" 0.247256283871447 0.322574459604326
"NKPD1" "NKPD1" 0.570227974279795 0.0134768462590018
"NKRF" "NKRF" NA NA
"NKTR" "NKTR" 0.627719560366668 0.0052862679172275
"NKX1-2" "NKX1-2" NA NA
"NKX2-3" "NKX2-3" -0.202974628911444 0.419213465319494
"NKX2-4" "NKX2-4" NA NA
"NKX2-6" "NKX2-6" NA NA
"NKX3-1" "NKX3-1" 0.286494277340487 0.24907674422341
"NKX6-1" "NKX6-1" 0.0717653696472267 0.777191611230938
"NLE1" "NLE1" 0.252988907938931 0.311114834780856
"NLGN1" "NLGN1" NA NA
"NLGN2" "NLGN2" 0.785590889427541 0.000111722353398273
"NLN" "NLN" -0.12187647277291 0.629977077284197
"NLRC4" "NLRC4" 0.901310583157544 3.30666523207951e-07
"NLRC5" "NLRC5" 0.929825106953765 2.36911279769642e-08
"NLRP1" "NLRP1" NA NA
"NLRP12" "NLRP12" 0.922457397761573 5.1426790118013e-08
"NLRP2" "NLRP2" 0.54901002929004 0.018291813535184
"NLRP3" "NLRP3" 0.940229479390625 6.7837544135768e-09
"NLRP4" "NLRP4" 0.301963118828406 0.223289161160172
"NLRX1" "NLRX1" 0.498553382436102 0.035210522572271
"NMB" "NMB" 0.22564864296752 0.367956521991552
"NMBR" "NMBR" 0.118813524805426 0.638666788098308
"NMD3" "NMD3" NA NA
"NME2" "NME2" NA NA
"NME3" "NME3" 0.646367350198273 0.00375053584517557
"NME4" "NME4" 0.170452718951259 0.498896026845004
"NME5" "NME5" NA NA
"NME6" "NME6" 0.384945709712953 0.114694950045086
"NME7" "NME7" 0.5425811951511 0.0199909787104641
"NME9" "NME9" 0.818822458013987 3.24977190672054e-05
"NMI" "NMI" NA NA
"NMNAT3" "NMNAT3" NA NA
"NMRAL1" "NMRAL1" 0.414178780697337 0.0874902542325844
"NMRK1" "NMRK1" 0.408993507661802 0.0919338448531409
"NMT2" "NMT2" 0.85637995174783 5.74219589180815e-06
"NMU" "NMU" NA NA
"NMUR1" "NMUR1" 0.68805214615954 0.00159717533726776
"NNAT" "NNAT" NA NA
"NNT" "NNT" NA NA
"NOA1" "NOA1" 0.31914056094959 0.196749763266438
"NOB1" "NOB1" 0.257982259240827 0.301333378499271
"NOC2L" "NOC2L" 0.443160914446103 0.0654850590795779
"NOC3L" "NOC3L" NA NA
"NOCT" "NOCT" 0.501305653932721 0.0340553894283306
"NOD1" "NOD1" 0.0400279132181519 0.874697548663508
"NOD2" "NOD2" 0.890457914136285 7.35459008338475e-07
"NODAL" "NODAL" NA NA
"NOL10" "NOL10" 0.234574775370861 0.348792759529233
"NOL11" "NOL11" 0.465549962248497 0.0515324237892101
"NOL12" "NOL12" NA NA
"NOL3" "NOL3" 0.473869681140133 0.0469657768463933
"NOL4L" "NOL4L" 0.823032003918131 2.73092837827641e-05
"NOL6" "NOL6" 0.205151964751633 0.414133761739577
"NOL7" "NOL7" 0.445699620190569 0.0637755120860796
"NOL9" "NOL9" 0.547929891654347 0.018569034129083
"NOLC1" "NOLC1" 0.589527438864236 0.010029541584779
"NOM1" "NOM1" 0.25266334255995 0.31175906955709
"NOMO1" "NOMO1" NA NA
"NOMO2" "NOMO2" NA NA
"NOMO3" "NOMO3" 0.070652315256614 0.780566661434867
"NONO" "NONO" 0.379686618329602 0.120162003601113
"NOP10" "NOP10" 0.279120571502928 0.262003388644939
"NOP16" "NOP16" 0.156347013513722 0.535565717248928
"NOP2" "NOP2" 0.7212898244035 0.000729289466685884
"NOP53" "NOP53" 0.688651779652726 0.00157613765653689
"NOP56" "NOP56" 0.503160453485121 0.033293551291689
"NOP58" "NOP58" 0.68931886308064 0.00155300379163239
"NOS1AP" "NOS1AP" -0.0187336612105156 0.94118532474995
"NOSIP" "NOSIP" 0.861727077026789 4.31439433901642e-06
"NOTCH1" "NOTCH1" 0.387555538205302 0.112048507107221
"NOTCH2" "NOTCH2" NA NA
"NOTCH2NLA" "NOTCH2NLA" NA NA
"NOTCH2NLB" "NOTCH2NLB" NA NA
"NOTCH2NLC" "NOTCH2NLC" NA NA
"NOTCH3" "NOTCH3" 0.0859200162793622 0.734620609234824
"NOTO" "NOTO" NA NA
"NOTUM" "NOTUM" -0.0294616468491883 0.907616050998276
"NOVA1" "NOVA1" NA NA
"NOVA2" "NOVA2" NA NA
"NOX5" "NOX5" NA NA
"NOXO1" "NOXO1" -0.571433487954668 0.0132371289471353
"NPAS1" "NPAS1" NA NA
"NPAS2" "NPAS2" 0.779455423429328 0.000137111323675542
"NPAS3" "NPAS3" NA NA
"NPAS4" "NPAS4" NA NA
"NPB" "NPB" 0.188035001823199 0.454944949316675
"NPBWR2" "NPBWR2" NA NA
"NPC1" "NPC1" 0.219094519799547 0.382396165548397
"NPC2" "NPC2" 0.142480100595195 0.572764233366302
"NPDC1" "NPDC1" 0.581182797847347 0.0114207343962303
"NPEPL1" "NPEPL1" NA NA
"NPEPPS" "NPEPPS" 0.317345423839878 0.199420875385874
"NPFFR1" "NPFFR1" NA NA
"NPHP1" "NPHP1" NA NA
"NPHP3" "NPHP3" NA NA
"NPHP4" "NPHP4" 0.59295211449957 0.00949952102815877
"NPIPB15" "NPIPB15" NA NA
"NPIPB2" "NPIPB2" 0.182728721070571 0.467997370077534
"NPL" "NPL" 0.379646403495687 0.120204504716687
"NPLOC4" "NPLOC4" NA NA
"NPM1" "NPM1" 0.262532333583557 0.292583223508864
"NPM2" "NPM2" NA NA
"NPM3" "NPM3" 0.292335913702467 0.239126926478728
"NPPB" "NPPB" NA NA
"NPPC" "NPPC" NA NA
"NPRL2" "NPRL2" 0.630200937709646 0.00505652317340952
"NPRL3" "NPRL3" 0.537227859857778 0.0214985424226653
"NPTN" "NPTN" 0.463215951015084 0.0528717579964247
"NPTX2" "NPTX2" NA NA
"NPTXR" "NPTXR" 0.791717993558642 9.04614250645511e-05
"NPW" "NPW" -0.391889710885186 0.107749986231629
"NPY" "NPY" NA NA
"NQO1" "NQO1" NA NA
"NQO2" "NQO2" 0.142167122490787 0.57361639267236
"NR1D1" "NR1D1" 0.571063571147899 0.0133103231115888
"NR1H2" "NR1H2" 0.461817857638999 0.0536864925489186
"NR1H3" "NR1H3" 0.63048627817988 0.00503063366725691
"NR2C1" "NR2C1" 0.465202782063964 0.0517300092353123
"NR2C2" "NR2C2" 0.332653860847845 0.177400968255967
"NR2C2AP" "NR2C2AP" 0.796790279729581 7.55584794655909e-05
"NR2E1" "NR2E1" NA NA
"NR2F1" "NR2F1" NA NA
"NR2F2" "NR2F2" NA NA
"NR2F6" "NR2F6" 0.0328838312850879 0.896936241866459
"NR3C1" "NR3C1" 0.631474994425547 0.00494175882392838
"NR3C2" "NR3C2" 0.942417825273468 5.0688322191177e-09
"NR4A1" "NR4A1" 0.734823178774133 0.000513457115274831
"NR4A2" "NR4A2" 0.71629628681049 0.000826012275960563
"NR4A3" "NR4A3" NA NA
"NR5A2" "NR5A2" NA NA
"NR6A1" "NR6A1" 0.024399669368077 0.923440432053387
"NRARP" "NRARP" 0.169868868228668 0.500389497904439
"NRAS" "NRAS" 0.646530494193416 0.00373892689962807
"NRBF2" "NRBF2" -0.115234374002977 0.648877963010963
"NRBP1" "NRBP1" 0.759247132774063 0.000257961177369932
"NRBP2" "NRBP2" 0.759372042828339 0.000257003049307217
"NRCAM" "NRCAM" 0.940648655395567 6.42094337740515e-09
"NRDC" "NRDC" NA NA
"NRDE2" "NRDE2" NA NA
"NREP" "NREP" NA NA
"NRF1" "NRF1" 0.811856645538968 4.29292487419673e-05
"NRG1" "NRG1" 0.78478034574453 0.000114828558329347
"NRG2" "NRG2" 0.153207009467948 0.543891652183643
"NRGN" "NRGN" -0.00302283885136183 0.990502171249666
"NRIP1" "NRIP1" NA NA
"NRIP3" "NRIP3" 0.03258154428303 0.897878953993567
"NRM" "NRM" NA NA
"NRN1" "NRN1" NA NA
"NRP1" "NRP1" NA NA
"NRP2" "NRP2" 0.714720720821761 0.000858663936995212
"NRROS" "NRROS" 0.607861546836953 0.00744776294931656
"NRSN2" "NRSN2" 0.223974118056284 0.371616227588051
"NRTN" "NRTN" 0.245808139632003 0.325508105326058
"NRXN1" "NRXN1" NA NA
"NRXN2" "NRXN2" -0.0579830478658934 0.819232657665833
"NSD1" "NSD1" 0.710236940761089 0.000957529667248861
"NSD2" "NSD2" 0.508469804979353 0.0311853222816665
"NSD3" "NSD3" 0.792619934966309 8.76428277314744e-05
"NSFL1C" "NSFL1C" -0.0374942781633312 0.882575080509755
"NSG1" "NSG1" 0.698916132761666 0.00125009590613362
"NSMAF" "NSMAF" -0.201287854032572 0.423171310156753
"NSMCE1" "NSMCE1" NA NA
"NSMCE2" "NSMCE2" NA NA
"NSMCE3" "NSMCE3" 0.506802919763234 0.0318357594076154
"NSMCE4A" "NSMCE4A" NA NA
"NSMF" "NSMF" 0.432250245188829 0.073222099941184
"NSRP1" "NSRP1" NA NA
"NSUN2" "NSUN2" NA NA
"NSUN3" "NSUN3" NA NA
"NSUN4" "NSUN4" 0.800511895401017 6.59993431192559e-05
"NSUN5" "NSUN5" 0.731413320940107 0.000561993430460993
"NSUN6" "NSUN6" 0.48724517785452 0.0402758483204068
"NSUN7" "NSUN7" 0.792310983392961 8.8599798231461e-05
"NT5C" "NT5C" 0.143295716401176 0.570546073095951
"NT5C1A" "NT5C1A" 0.422976930863767 0.0803113194274988
"NT5C2" "NT5C2" NA NA
"NT5C3A" "NT5C3A" 0.504803949331143 0.032629548751313
"NT5C3B" "NT5C3B" 0.255291114975353 0.306581831159123
"NT5DC2" "NT5DC2" 0.12971565253847 0.607948632263053
"NT5DC3" "NT5DC3" 0.270898151259272 0.27690174428873
"NT5E" "NT5E" 0.700367780340834 0.00120887972501368
"NT5M" "NT5M" 0.488729438196841 0.0395809994244659
"NTAN1" "NTAN1" 0.177270371653348 0.481616419545415
"NTMT1" "NTMT1" 0.586479510447598 0.0105209669714104
"NTN1" "NTN1" -0.0543287476733288 0.83046363677908
"NTN3" "NTN3" NA NA
"NTN4" "NTN4" 0.967062056919243 6.282072729628e-11
"NTNG1" "NTNG1" NA NA
"NTNG2" "NTNG2" 0.160508586582543 0.524621228545757
"NTPCR" "NTPCR" 0.069553273483419 0.783902888450776
"NTRK1" "NTRK1" 0.21314886622208 0.395761939115652
"NTRK2" "NTRK2" NA NA
"NTSR1" "NTSR1" 0.609509118689057 0.00724497124486946
"NTSR2" "NTSR2" NA NA
"NUAK1" "NUAK1" 0.821310843182446 2.9338046113037e-05
"NUAK2" "NUAK2" 0.433378398937154 0.0723922610599402
"NUB1" "NUB1" 0.444273952863133 0.0647314032461431
"NUBP1" "NUBP1" 0.352167414093817 0.151785578642778
"NUBPL" "NUBPL" NA NA
"NUCB1" "NUCB1" 0.521746888578738 0.0263642606308089
"NUCB2" "NUCB2" 0.0905277858560345 0.720913379625973
"NUCKS1" "NUCKS1" 0.772562726059201 0.000171297940245866
"NUDC" "NUDC" 0.513146879706624 0.0294150662181385
"NUDCD1" "NUDCD1" NA NA
"NUDCD2" "NUDCD2" NA NA
"NUDCD3" "NUDCD3" 0.850209888971959 7.87690823142823e-06
"NUDT10" "NUDT10" NA NA
"NUDT11" "NUDT11" NA NA
"NUDT12" "NUDT12" NA NA
"NUDT13" "NUDT13" NA NA
"NUDT14" "NUDT14" 0.579356410273426 0.0117448719000907
"NUDT15" "NUDT15" -0.0861880574442583 0.733821099509598
"NUDT16" "NUDT16" NA NA
"NUDT16L1" "NUDT16L1" 0.814506416724392 3.86676516551374e-05
"NUDT17" "NUDT17" 0.0608686877952409 0.810387533490397
"NUDT18" "NUDT18" 0.20538945329504 0.413581699540441
"NUDT19" "NUDT19" NA NA
"NUDT2" "NUDT2" 0.756377830889065 0.000280813973735575
"NUDT21" "NUDT21" 0.182838341052059 0.467725848108497
"NUDT3" "NUDT3" 0.507856660770139 0.0314233716423003
"NUDT4" "NUDT4" NA NA
"NUDT5" "NUDT5" 0.246772624303235 0.323552519065332
"NUDT6" "NUDT6" 0.0452246892712611 0.858575617008704
"NUDT7" "NUDT7" NA NA
"NUDT8" "NUDT8" 0.432785594294785 0.0728274415453726
"NUDT9" "NUDT9" 0.173346187762962 0.491526323973579
"NUFIP1" "NUFIP1" NA NA
"NUFIP2" "NUFIP2" 0.444495964142774 0.0645818512101744
"NUGGC" "NUGGC" 0.0370229533493133 0.884041694048049
"NUMA1" "NUMA1" 0.681321696878353 0.0018496966951693
"NUMB" "NUMB" 0.0329282693471222 0.896797668386756
"NUMBL" "NUMBL" 0.0240665301638379 0.924482889978855
"NUP107" "NUP107" 0.359054355140536 0.143386380885234
"NUP133" "NUP133" 0.490236325613879 0.038884978515083
"NUP153" "NUP153" 0.63627366983975 0.00452837773238606
"NUP155" "NUP155" NA NA
"NUP160" "NUP160" 0.438726395654042 0.0685526319231209
"NUP205" "NUP205" NA NA
"NUP210" "NUP210" 0.663329637074669 0.00269103810801759
"NUP214" "NUP214" 0.270961146614521 0.276785662586534
"NUP35" "NUP35" NA NA
"NUP37" "NUP37" 0.193487548297035 0.44172824367421
"NUP42" "NUP42" NA NA
"NUP43" "NUP43" 0.52371926137002 0.025700657844511
"NUP50" "NUP50" 0.392299045571137 0.107350197010842
"NUP54" "NUP54" NA NA
"NUP58" "NUP58" NA NA
"NUP62" "NUP62" 0.364096471075101 0.137444875143375
"NUP62CL" "NUP62CL" NA NA
"NUP85" "NUP85" 0.59250154915214 0.00956793841625695
"NUP88" "NUP88" 0.6733596846446 0.00219016126635202
"NUP93" "NUP93" 0.325664001792047 0.187242648909456
"NUP98" "NUP98" 0.115484571240892 0.648162193925163
"NUPR2" "NUPR2" NA NA
"NUS1" "NUS1" 0.223397333069388 0.372881502143013
"NUTF2" "NUTF2" 0.37594532894875 0.124161584967422
"NUTM2E" "NUTM2E" NA NA
"NVL" "NVL" 0.358188738332984 0.144423991711483
"NWD1" "NWD1" NA NA
"NXF1" "NXF1" -0.215170505740387 0.391189029139344
"NXN" "NXN" 0.369126109165781 0.131690886750377
"NXNL2" "NXNL2" 0.186803950663447 0.457956488471257
"NXPE3" "NXPE3" 0.40321420823993 0.0970766847223142
"NXPH3" "NXPH3" 0.31668052516333 0.200416261685716
"NXPH4" "NXPH4" 0.741929477451818 0.000423510610696757
"NXT1" "NXT1" NA NA
"NXT2" "NXT2" NA NA
"NYAP1" "NYAP1" 0.43552931972428 0.070829372583097
"NYNRIN" "NYNRIN" 0.0431596124284401 0.864976072432771
"OAF" "OAF" 0.945482275293425 3.30478368343612e-09
"OAS1" "OAS1" 0.460315703465104 0.0545723623107275
"OAS2" "OAS2" 0.244101319572668 0.328985804481674
"OAS3" "OAS3" NA NA
"OASL" "OASL" 0.676613341439568 0.00204527615156421
"OAT" "OAT" 0.33159737281733 0.178865716873702
"OAZ1" "OAZ1" 0.235820140416665 0.346165426465144
"OAZ2" "OAZ2" 0.0376787713201981 0.882001094933805
"OBI1" "OBI1" NA NA
"OBSCN" "OBSCN" 0.857908953545153 5.29766892912497e-06
"OCA2" "OCA2" 0.431676203208223 0.0736470331379769
"OCEL1" "OCEL1" 0.321164360570603 0.193766882636598
"OCIAD1" "OCIAD1" NA NA
"OCIAD2" "OCIAD2" 0.729409231654578 0.000592270987473783
"OCLN" "OCLN" NA NA
"OCRL" "OCRL" NA NA
"ODAPH" "ODAPH" NA NA
"ODC1" "ODC1" 0.421847050122502 0.0812082459197668
"ODF2" "ODF2" 0.435213085153739 0.071057574229776
"ODF2L" "ODF2L" 0.840264748461673 1.27454547473492e-05
"ODF3B" "ODF3B" 0.914733320869649 1.07227276575722e-07
"ODF3L1" "ODF3L1" 0.52317759478798 0.0258815895375803
"ODF3L2" "ODF3L2" 0.0771262487402892 0.760990218306951
"OGA" "OGA" 0.834536848098157 1.65756903178197e-05
"OGDH" "OGDH" 0.0241731614465249 0.924149206958737
"OGDHL" "OGDHL" NA NA
"OGFOD2" "OGFOD2" -0.0522028649613976 0.837011794454584
"OGFR" "OGFR" 0.444488351509283 0.0645869749987278
"OGFRL1" "OGFRL1" NA NA
"OGG1" "OGG1" 0.378628966010473 0.121283320083883
"OGT" "OGT" NA NA
"OIP5" "OIP5" 0.46874373528698 0.0497414126727479
"OLA1" "OLA1" 0.444391145396851 0.0646524275164939
"OLFM2" "OLFM2" 0.632226030030245 0.00487510688419045
"OLFML2A" "OLFML2A" 0.457622216509411 0.0561882688723212
"OLFML2B" "OLFML2B" 0.581807835221077 0.0113114638834281
"OLFML3" "OLFML3" 0.492205421472202 0.0379896386532581
"OLIG1" "OLIG1" 0.858573353271249 5.11391883175398e-06
"OLIG3" "OLIG3" NA NA
"OLR1" "OLR1" 0.946877965952723 2.69753530373823e-09
"OMA1" "OMA1" 0.386090340375998 0.113528855675833
"ONECUT1" "ONECUT1" NA NA
"ONECUT2" "ONECUT2" NA NA
"OPA3" "OPA3" 0.731117037379507 0.000566386211194891
"OPHN1" "OPHN1" NA NA
"OPLAH" "OPLAH" 0.62971929455817 0.0051004695685066
"OPRD1" "OPRD1" NA NA
"OPRM1" "OPRM1" NA NA
"OR1F1" "OR1F1" NA NA
"OR2I1P" "OR2I1P" NA NA
"OR2L13" "OR2L13" NA NA
"OR2W3" "OR2W3" NA NA
"OR4D1" "OR4D1" 0.589716912422212 0.00999961122989968
"OR51D1" "OR51D1" NA NA
"OR52K1" "OR52K1" 0.485982182476432 0.0408744235213264
"OR52N2" "OR52N2" NA NA
"OR6N1" "OR6N1" 0.271918375206378 0.27502545846556
"ORAI1" "ORAI1" 0.662597718751544 0.00273099572211084
"ORAI2" "ORAI2" 0.0773833536403206 0.760215523642718
"ORAI3" "ORAI3" NA NA
"ORC1" "ORC1" 0.0764230203934314 0.763110251507177
"ORC2" "ORC2" 0.921553982784905 5.62565047998004e-08
"ORC5" "ORC5" NA NA
"ORMDL3" "ORMDL3" 0.832820112122005 1.78996904752544e-05
"OS9" "OS9" 0.266520872123657 0.285041049591821
"OSBP" "OSBP" 0.506728296350529 0.0318651215041267
"OSBP2" "OSBP2" 0.487178309996425 0.0403073702033066
"OSBPL10" "OSBPL10" 0.996636704009741 8.14538985292782e-19
"OSBPL11" "OSBPL11" NA NA
"OSBPL1A" "OSBPL1A" 0.881258975734152 1.36044168262638e-06
"OSBPL2" "OSBPL2" 0.131767993236013 0.602233150005266
"OSBPL3" "OSBPL3" 0.793539205725187 8.48471072820331e-05
"OSBPL5" "OSBPL5" 0.604281527154966 0.00790423097809391
"OSBPL6" "OSBPL6" NA NA
"OSBPL7" "OSBPL7" 0.701682716720073 0.00117252596126791
"OSBPL8" "OSBPL8" NA NA
"OSBPL9" "OSBPL9" NA NA
"OSCAR" "OSCAR" 0.905861286190696 2.30023716316544e-07
"OSCP1" "OSCP1" NA NA
"OSER1" "OSER1" 0.278385774662535 0.263314019415546
"OSGEP" "OSGEP" 0.494516355569324 0.036959120424854
"OSGEPL1" "OSGEPL1" 0.702463463005118 0.00115137416091278
"OSGIN1" "OSGIN1" 0.739654075495214 0.000450742981694145
"OSGIN2" "OSGIN2" NA NA
"OSM" "OSM" 0.855480667138734 6.01830466106216e-06
"OSMR" "OSMR" NA NA
"OSR1" "OSR1" NA NA
"OST4" "OST4" 0.442551928599418 0.065900163869955
"OSTC" "OSTC" -0.137623114907287 0.586049157913608
"OSTM1" "OSTM1" 0.303105213270698 0.221456403147068
"OTOA" "OTOA" NA NA
"OTOF" "OTOF" NA NA
"OTOP2" "OTOP2" -0.150190717491103 0.55194382700545
"OTOP3" "OTOP3" NA NA
"OTP" "OTP" NA NA
"OTUB1" "OTUB1" NA NA
"OTUB2" "OTUB2" 0.778705294390952 0.000140526162370439
"OTUD1" "OTUD1" NA NA
"OTUD3" "OTUD3" 0.676183412200542 0.00206395421428042
"OTUD4" "OTUD4" 0.797849848279256 7.27243708241089e-05
