"gene" "PcorAgg" "PcorAgg_pvalue" "PcorAvg" "PcorAvg_pvalue" "PcorAvg_m" "PcorAvg_m_pvalue" "PcorAvg_m_log" "PcorAvg_m_log_pvalue" "PcorMed_m" "PcorMed_m_pvalue" "PcorMed_m_log" "PcorMed_m_log_pvalue"
"5681" "LACTB" 0.660820205127145 0.00206871215112394 0.423874673159232 0.0705179101197097 0.882107190571353 1.2881794759506e-06 0.617219062034736 0.00487212759279915 NA NA NA NA
"5682" "LACTB2" 0.83861099470768 7.28880894912169e-06 -0.0109907920699426 0.964381194152021 0.81189760999337 4.28604440259549e-05 0.293373015889516 0.222838496487877 NA NA NA NA
"5683" "LAG3" 0.710107553252001 0.000658269686735325 0.617897333187889 0.00481216563506674 0.668686357946681 0.00241298896790274 0.559515661611311 0.0127424199699472 NA NA NA NA
"5685" "LAIR1" 0.905453535538604 9.80703612033421e-08 0.385551773245137 0.103051344440545 0.319285174233963 0.196535617096266 0.454587670842628 0.0505363437498198 NA NA NA NA
"5687" "LAMA3" 0.524787122103522 0.0210576561193267 0.138965809344602 0.570456175346829 -0.0700409825602054 0.782421963309053 0.107326779833011 0.661869615810036 NA NA NA NA
"5692" "LAMC3" 0.473590468513086 0.0405393234660023 -0.286561988638407 0.234265286664564 0.387246361800816 0.11235973113488 -0.290918656602365 0.226913565350163 NA NA NA NA
"5696" "LAMP5" 0.324836530492301 0.174798941930942 0.972348077110938 3.57459357231269e-12 0.576204451775563 0.0123215221619867 0.959066498711008 9.58516456286118e-11 NA NA NA NA
"5703" "LANCL3" 0.281413751052453 0.243148108302815 -0.023164905552164 0.925005461067749 0.377516906299433 0.12247025987723 0.74804917509241 0.000230530172050149 NA NA NA NA
"5716" "LASP1" 0.809651834361994 2.66937505916694e-05 -0.54133748450996 0.0166808085657224 0.518569184964671 0.027461377381405 -0.282635754974315 0.241020467661942 -0.248451997499977 0.305055771443443 -0.247481417204641 0.30701062144153
"5720" "LATS2" 0.939630241948226 2.43761976331949e-09 0.763030966548979 0.000144768895455974 0.869219317804126 2.8319285705805e-06 0.790997216083094 5.51991675426555e-05 NA NA NA NA
"5722" "LAYN" 0.38333638290711 0.105215585903814 0.6290296205366 0.00391134605299285 0.93120705409107 2.02957364383562e-08 0.559463361490218 0.0127525666634736 NA NA NA NA
"5727" "LBX2" 0.144311610271492 0.555570122573801 0.000734793794753467 0.997617974531865 0.42019825703641 0.08253022351173 0.313616412696943 0.191043658051856 NA NA NA NA
"5732" "LCMT1" 0.944067229683485 1.29356814081097e-09 -0.131905444911214 0.590376530723231 0.631287457544095 0.00495851734791259 0.519675759590051 0.0225785288704607 NA NA NA NA
"5736" "LCP1" 0.738856875081208 0.000302030203815029 -0.276027863640519 0.252668024116129 0.80187749913711 6.27597480933935e-05 0.0441577499854999 0.857546130676165 0.42584190298684 0.0690849370251022 0.267623247992405 0.26798850814521
"5737" "LCP2" 0.974873700959297 1.5972566364594e-12 0.817236306602668 1.94212751274093e-05 0.738546085695123 0.000464526282041582 0.898838527069511 1.70269487821748e-07 NA NA NA NA
"5749" "LDLRAD4" 0.954660253952721 2.25145787247589e-10 0.67994172318165 0.00136037215555597 0.0316245909721162 0.900864160606053 0.746470615323602 0.000241668082103064 0.687728371250628 0.001136987379337 0.515353687164559 0.0239309965340403
"5754" "LEKR1" 0.575061050718798 0.0100009159700525 0.332758903907146 0.163909890504535 0.305668066186165 0.217379198690205 0.507847538493353 0.0264305630047295 NA NA NA NA
"5755" "LEMD2" 0.97146456884439 4.65614455933579e-12 0.100558503972111 0.682093574506487 0.93686875180138 1.03961067173705e-08 0.406559328459678 0.0841014782976545 NA NA NA NA
"5756" "LEMD3" 0.972976964440426 2.94597003254746e-12 -0.379536888320796 0.109003295110092 0.815840091877332 3.66628124641348e-05 0.201075346203943 0.40911869474622 NA NA NA NA
"5765" "LETM2" 0.780095187404747 8.16996200588097e-05 0.198908543315594 0.414290539547391 0.662574181377355 0.00273228874881482 -0.13698084480229 0.576027126437897 NA NA NA NA
"5766" "LETMD1" 0.943291667582437 1.45033016216038e-09 0.114869208889206 0.639594164104923 0.232625227951236 0.352928574338802 0.615084081825531 0.00506488148122169 NA NA NA NA
"5767" "LFNG" 0.830231866156532 1.08743834129188e-05 0.752002861484476 0.000204529714359733 0.659009101479123 0.00293403579221027 0.776239623705519 9.33690138568437e-05 NA NA NA NA
"5768" "LGALS1" 0.852994600621585 3.47087402047335e-06 0.560982607884902 0.0124604487233172 0.117934490843334 0.641169000911105 0.695885110805757 0.000936779684541573 0.0698976051114248 0.776149834770957 0.23301331069881 0.337039207379494
"5776" "LGALS9C" 0.383093911492647 0.105454431833149 0.690778258624327 0.00105830513903394 0.217581829965791 0.385772733759499 0.646042196685541 0.00280595754882999 NA NA NA NA
"5780" "LGI4" 0.147285208705108 0.547365162025954 -0.229773047595463 0.343991344342651 0.0180235655034556 0.943411238505713 -0.312072121894006 0.193355849454556 NA NA NA NA
"5781" "LGMN" 0.653755443259359 0.00239797827449567 0.381383124838292 0.107150749275759 0.0833282749076757 0.742364509316574 0.449132949236945 0.0537256660980356 NA NA NA NA
"5794" "LHX9" -0.0201084294639568 0.93487904411767 0.0695772392743608 0.777151097902242 0.292258472017907 0.239257149157559 0.247461804180405 0.307050201621732 NA NA NA NA
"5800" "LILRA1" 0.926814582035203 1.19785664118295e-08 0.797883906870413 4.25799704968745e-05 0.82213258012487 2.83539727963188e-05 0.728075001107054 0.000409046655640781 NA NA NA NA
"5801" "LILRA2" 0.972705686052894 3.2040696806414e-12 0.918731508597895 2.83771178786372e-08 0.440395992135444 0.0673854459199436 0.847560354300864 4.63447142111955e-06 NA NA NA NA
"5803" "LILRA6" 0.989351035153978 1.1367073203475e-15 0.864097047456784 1.85237695038732e-06 0.275644585137963 0.268239338003121 0.837509112214311 7.69227064138627e-06 NA NA NA NA
"5806" "LILRB3" 0.966558009010778 1.76400229661423e-11 0.912501703498566 5.20260213661834e-08 0.740528689703971 0.000440106694064767 0.916038960027075 3.70876156094306e-08 NA NA NA NA
"5810" "LIMD1" 0.770496187548945 0.000113379783877644 0.535421110013453 0.0181531551514342 0.856463026453177 5.71724708149719e-06 0.626086642091007 0.00413473414137714 0.243544093523526 0.315017854938061 0.192710017431548 0.429277792119107
"5811" "LIMD2" 0.963454592394637 3.71113089518869e-11 0.317583323096267 0.185189151851907 0.677578436588955 0.00200385587422955 0.155367423381648 0.52534385843012 0.0263989787899237 0.914569618293201 0.156756842129539 0.521600152968308
"5813" "LIMK1" 0.67999182512247 0.00135882564004164 0.554634311401911 0.0137177800218181 0.527401155902373 0.0244967863319264 0.264075337800208 0.274626065224313 NA NA NA NA
"5816" "LIMS2" 0.741813771119471 0.000277225235132444 -0.254774743499593 0.292505375140806 0.438203009772707 0.0689215879869912 -0.205068001555548 0.399680866281397 NA NA NA NA
"5830" "LITAF" 0.893251966862357 2.63670730760562e-07 0.693321969676223 0.000996220279355588 0.492031867015979 0.038067911979059 0.726112731050597 0.000431617078184938 0.203987255274423 0.402223706723585 0.276910766938478 0.251091503463278
"5831" "LIX1" 0.29393556172149 0.221911226874362 0.228505558015861 0.34673325528892 -0.165509537557134 0.511607737970383 0.189089136903977 0.438163163682019 NA NA NA NA
"5840" "LMBR1" 0.913720669273057 4.6373927453289e-08 -0.000522155272843401 0.998307296552856 0.59293543049882 0.00950204743185748 0.432344574325528 0.0645025301853945 0.0762492851663023 0.756370090687309 -0.0236846838138602 0.923327384562521
"5847" "LMNA" 0.685903024676951 0.00118637887160158 0.47408386740128 0.0403017748845921 0.720820650834362 0.000737953990001449 0.638642759700081 0.00324973888732904 NA NA NA NA
"5850" "LMNTD2" 0.735265618679507 0.000334663559649673 0.0415246650066242 0.865965137649288 0.479659358776575 0.0439737889564421 0.201360000503635 0.408441871214861 NA NA NA NA
"5851" "LMO1" 0.192545845348481 0.429678585960419 -0.102529335996762 0.676182448475024 0.146237453129571 0.562576556605457 -0.127110298919052 0.604069077297194 NA NA NA NA
"5852" "LMO2" 0.942201784632789 1.69869112771212e-09 0.845359840751304 5.19379370139989e-06 0.399338879878631 0.100639422760587 0.824160893002985 1.43412375463515e-05 NA NA NA NA
"5856" "LMTK2" 0.964872482288823 2.66396204465807e-11 0.0814196600304656 0.740374859451572 0.199067512966919 0.428411066518477 0.690708368979744 0.00106005567158385 NA NA NA NA
"5857" "LMTK3" 0.983295703139757 5.11330311167474e-14 0.854100203772675 3.26802261528995e-06 0.437462172169428 0.0694463469300459 0.869401637377455 1.34565205127539e-06 NA NA NA NA
"5861" "LONP2" 0.959704484162608 8.40536622101897e-11 0.18657070744579 0.444399358993305 0.741374492968366 0.000430021905596746 0.531123555062144 0.0192859557494806 NA NA NA NA
"5862" "LONRF1" 0.871638693669195 1.17110405091679e-06 0.250730094506703 0.300496999616135 0.845781302585151 9.79959644507633e-06 0.635433492895244 0.00345945071073783 NA NA NA NA
"5863" "LONRF2" -0.0835868493502708 0.733700182322362 -0.233787548122601 0.335390283432493 0.054853780466386 0.828848045781335 -0.216065323105626 0.374309953591 NA NA NA NA
"5864" "LONRF3" 0.906275419589054 9.13174125680574e-08 0.822525184051191 1.54240182587321e-05 0.947337551912127 2.52007025699136e-09 0.815694893549962 2.07420651842112e-05 NA NA NA NA
"5872" "LPAR6" 0.710463937429533 0.00065230634327479 0.206299505341052 0.396794054411644 0.632634445820303 0.00483916983024787 0.414978364673706 0.077275836112781 NA NA NA NA
"5878" "LPIN1" 0.931450898544067 6.97864034523101e-09 0.591324113403525 0.00766411126424886 0.61523433601651 0.00657468966648011 0.751076176269272 0.000210388420423103 NA NA NA NA
"5883" "LRBA" 0.969360531306338 8.46340652763424e-12 0.607065142040065 0.00584552179689595 0.331393428186998 0.179149403832462 0.79079141680043 5.56208586716119e-05 0.830415357308314 1.07820163456863e-05 0.906386851841773 9.04338333457615e-08
"5889" "LRFN2" 0.914666537788388 4.23652600769789e-08 0.862570758031574 2.02581583780201e-06 -0.41767312153123 0.0845852372535595 0.875816750851721 8.97146036109515e-07 NA NA NA NA
"5890" "LRFN3" 0.888613581563336 3.72391568360206e-07 0.565308423546351 0.0116580161758024 0.175748618139643 0.485447671982378 0.522297078369936 0.0217881052576866 NA NA NA NA
"5892" "LRGUK" 0.703461127775507 0.000778192024073082 -0.188764716492225 0.438963925324791 0.786592311819485 0.000107983235998763 0.38339991311862 0.10515307010915 NA NA NA NA
"5897" "LRMDA" 0.988992101116423 1.50486691582298e-15 0.931872978210935 6.63137597755754e-09 0.907999210156551 1.92735585301295e-07 0.938286273358158 2.92574677745708e-09 NA NA NA NA
"5898" "LRP1" 0.418486920632891 0.0745557433797911 0.283664002698184 0.239239432752494 0.194633633949365 0.438975683677096 0.361149358433325 0.128723791408463 NA NA NA NA
"5908" "LRPAP1" 0.932626610880428 6.04880905798107e-09 0.244615959190553 0.312825792872882 0.618163368579822 0.00625172882397984 0.606110299232236 0.00594468684296252 -0.102062072615966 0.677582289893918 -0.102046448475141 0.677629114668114
"5912" "LRRC10B" NA NA NA NA NA NA NA NA NA NA NA NA
"5919" "LRRC27" 0.549543466850316 0.0147978007437557 -0.0325048341684648 0.894904732464529 0.342776300724934 0.163774629271369 0.00834687503469617 0.972946106360618 NA NA NA NA
"5922" "LRRC37A3" 0.952233212213505 3.47821846310686e-10 0.358728533556622 0.131495851823229 0.19018238568464 0.449715969065514 0.768009421180181 0.000123117055444758 NA NA NA NA
"5927" "LRRC43" 0.089964577237591 0.714164985344847 0.0534652198431096 0.827910064970234 0.930508021756732 2.19562891122359e-08 0.297737200808479 0.215710657205474 NA NA NA NA
"5936" "LRRC71" 0.140745867388849 0.565480250354679 -0.0570237563318678 0.816635661567508 -0.00942538633541564 0.970390727273114 -0.109623631894368 0.655056294439389 NA NA NA NA
"5938" "LRRC74B" 0.813012330656575 2.3225411624926e-05 0.149451002565345 0.541423670217047 -0.20125410857913 0.423250691238238 0.139944373664062 0.567718377788679 NA NA NA NA
"5942" "LRRC8B" 0.867596313429733 1.50255883602648e-06 0.585402903507867 0.00845707960380148 0.523782768815466 0.0256795093359958 0.735771069717263 0.00032989762053276 NA NA NA NA
"5943" "LRRC8C" 0.895779249511047 2.17002001531609e-07 0.351658158847782 0.139832055857317 0.469695642691435 0.049216816863627 0.51522898138578 0.0239709445334801 0.140859042454753 0.565164525829108 0.116816195989756 0.633890714976444
"5946" "LRRC9" 0.442330120423957 0.0579142245486856 0.540646004858466 0.0168478090686487 -0.0324033757317636 0.89843465139907 0.561692989306879 0.012325714707532 NA NA NA NA
"5947" "LRRCC1" 0.644946056564531 0.00286833828536889 0.401616317389966 0.0883098032684709 0.631783537386068 0.00491428742579399 0.567021331151629 0.0113520045826296 NA NA NA NA
"5965" "LSM2" 0.74983763697611 0.000218440974575298 -0.205844252805271 0.397859893586366 0.381990443882322 0.117744887273598 0.390547314454212 0.0982894070039531 NA NA NA NA
"5970" "LSP1" 0.959314080901546 9.1111051150855e-11 0.410790048676725 0.0806182331967531 0.471539522566906 0.0482125739824248 0.632962745556027 0.00362840184752296 0.266217434032501 0.270606467761025 0.320047004792798 0.181614500053452
"5971" "LSR" 0.984655477303817 2.49609021524656e-14 0.942849674316846 1.54692006884652e-09 0.766513204031478 0.000206986406808164 0.897248755077052 1.93321490724168e-07 NA NA NA NA
"5972" "LSS" 0.815512451254898 2.0903392386938e-05 0.0415252643901662 0.865963219576898 0.640239035273589 0.00420846615684349 0.293813413341405 0.222112355836861 NA NA NA NA
"5976" "LTB" 0.881520114480718 6.13839473805076e-07 0.770630025243067 0.000112874924820866 0.470058297000156 0.0490180631999004 0.629632705581005 0.0038668186782279 NA NA NA NA
"5978" "LTBP1" 0.535220723249448 0.0182047721541972 0.0936797377445239 0.70286242670212 0.554915471182302 0.0168333586253303 -0.0566243390285755 0.81789944857617 NA NA NA NA
"5981" "LTBP4" 0.59167606693229 0.00761895095731582 -0.51591061086663 0.0237532316295657 0.230653660741377 0.357139430536391 -0.102418692683797 0.676513825293346 NA NA NA NA
"5985" "LTK" 0.715745618564679 0.000569120431288713 0.899842832447428 1.569756282604e-07 0.539283766347361 0.0209093762019449 0.8089524793801 2.74689526276552e-05 NA NA NA NA
"5990" "LUC7L2" 0.953936139975964 2.56967919234901e-10 -0.44258718274887 0.0577516047606813 0.818887779145051 3.24112139925314e-05 0.439749908485359 0.0595656819737922 0.204980015422697 0.399887555860878 0.0510928443733951 0.835444470621872
"5991" "LUC7L3" 0.944482479199513 1.21590714451947e-09 -0.150842542104163 0.537621726970013 0.553149795290556 0.0172594247532479 0.552106862833703 0.0142457918580603 0.144685788713739 0.554534670330749 0.165977754095125 0.497075644018298
"5999" "LY75" 0.961692596525994 5.50455906900812e-11 0.727794110176691 0.000412214945470902 0.292126222034087 0.239479639496436 0.845781518800023 5.08230748755093e-06 0.439393939393939 0.0597962734653948 0.519792384131759 0.0225428885329799
"6008" "LYPD5" 0.803453746463963 3.42678230883573e-05 0.797022631416044 4.40082293642847e-05 0.298373527484025 0.229113096217779 0.64295761542002 0.00298442782847906 NA NA NA NA
"6013" "LYPLAL1" 0.83871436005668 7.2519168328059e-06 0.101274699345502 0.679943413949053 0.544730580107224 0.0194096254325561 0.496491677409458 0.0305960208964846 NA NA NA NA
"6015" "LYRM4" 0.903415325107996 1.16729531106076e-07 0.203793070683764 0.402681527172187 0.838992537854032 1.35231596543216e-05 0.58580041727491 0.00840184327609296 NA NA NA NA
"6021" "LYSMD4" 0.786182986695043 6.5814126181799e-05 0.455581482930964 0.0499711249166926 0.413360394585216 0.0881809805648074 0.191131110772516 0.433140553376549 NA NA NA NA
"6022" "LYST" 0.531370644206588 0.019219343420265 0.0503781416782651 0.837717011131847 0.666871647330752 0.00250439988608642 0.0321400555621285 0.896078024477752 0.136109739950403 0.57847928810731 0.0363822122275345 0.88244670945384
"6030" "M1AP" 0.64867651838913 0.00266061833184485 0.84961514612347 4.16002159455657e-06 0.369145760765471 0.131668740866249 0.752033815344263 0.000204336436135546 NA NA NA NA
"6032" "MAB21L1" 0.511986508137869 0.0250281807464717 0.219521965613892 0.366526943402158 0.23933275560227 0.338816454092516 0.134774908792592 0.582245461767243 NA NA NA NA
"6033" "MACC1" 0.837485886174898 7.70097842686728e-06 0.887045825157322 4.1706141921811e-07 0.00194075113926185 0.993902039148329 0.852408353843567 3.58279262014845e-06 NA NA NA NA
"6034" "MACF1" 0.878187164879883 7.6799226788059e-07 -0.0102994799844766 0.966620360724491 0.851923634311852 7.22506482429434e-06 0.476241284708241 0.0392756379285175 0.470191746667501 0.0422050428180084 0.324881520713543 0.174735754507378
"6035" "MACO1" 0.945191526591574 1.09271697482147e-09 0.467795514686447 0.0434106699600877 0.526636881181741 0.0247429850028209 0.720419283013883 0.000503151108145984 NA NA NA NA
"6043" "MAEA" 0.936990465020014 3.47541621134279e-09 0.440477932153646 0.0590961650287709 0.762649586096417 0.000232912359284476 0.506369566557558 0.0269459923186194 NA NA NA NA
"6046" "MAFA" 0.73161998142871 0.000370797456758589 0.402955556336074 0.0871547131996138 -0.104809544531274 0.678955330165381 0.104266935194701 0.670985845619033 NA NA NA NA
"6048" "MAFF" 0.823125040781448 1.50190315698303e-05 0.530848227255784 0.0193603963584525 0.394400757148238 0.105314174639105 0.70313641085022 0.000784492356274242 NA NA NA NA
"6049" "MAFG" 0.770788519844721 0.000112279537698961 0.85389250604735 3.30532692657808e-06 0.845069290894091 1.0143441709672e-05 0.912389112202623 5.2577206445879e-08 NA NA NA NA
"6053" "MAGEE1" 0.895174412938698 2.27459511294877e-07 0.385766010427668 0.102843771519552 0.43966534561023 0.0678943994387702 0.487728971544554 0.0341464748028131 NA NA NA NA
"6058" "MAGIX" 0.555768018749072 0.0134860877811229 0.158408178183162 0.517167012968404 -0.205323109245443 0.413735882297432 0.0224931745277269 0.927174557230816 NA NA NA NA
"6070" "MALT1" 0.901426130883154 1.37852932262326e-07 -0.280874967187641 0.244089985430793 0.601660563549986 0.00825251263836919 0.328854503182948 0.169216753546946 0.160128153805087 0.512568538602326 0.0409220931054161 0.867893774163804
"6072" "MAML2" 0.837166935466749 7.82142183979842e-06 0.485881165987519 0.0349343626457876 0.829456507723559 2.07574695789075e-05 0.54242037546603 0.016421929299322 0.361850458324905 0.127928729575021 0.147539215616074 0.546666822950686
"6073" "MAML3" 0.535838857597267 0.0180459226628423 0.225027965008266 0.3543208321174 0.662342109824933 0.00274506458033129 0.613901009037924 0.00517435607933026 NA NA NA NA
"6077" "MAN1B1" 0.919501386735376 2.6241677926899e-08 0.233720448371154 0.335533001309446 0.0628088737641595 0.804452632746782 0.315763810054371 0.187859295719734 NA NA NA NA
"6081" "MAN2B1" 0.774281558991302 9.9821351956842e-05 0.737044223830025 0.000318147020173861 0.81797698230974 3.36352772406429e-05 0.729228852026186 0.000396246978937644 0.496724344709282 0.0305058379001574 0.564110630403003 0.0118759190228693
"6087" "MANEAL" 0.593529326239318 0.0073847070274022 0.225625320966218 0.353010765444322 -0.176509420591069 0.483530374021704 0.5346067722149 0.0183636439964117 NA NA NA NA
"6088" "MANF" 0.941682937948562 1.82948999550777e-09 -0.231571122219656 0.34012328814626 0.525270079521466 0.0251880897643967 0.024990335688809 0.919113539327668 0.102062072615966 0.677582289893918 0.0945323021596986 0.700276987128798
"6100" "MAP2K3" 0.749502192820201 0.000220666443913175 0.717008706386745 0.000550611523427083 0.822523550332444 2.78957434395295e-05 0.709584031365488 0.00066711293476089 -0.121716123890037 0.619624746776518 0.180272582889105 0.460194261324001
"6105" "MAP3K1" 0.853715693669591 3.33737397039565e-06 0.123665502305297 0.613984823893331 0.596159005790434 0.00902383293005606 0.269023192524402 0.26539724533996 0.12410688606028 0.612710677697928 0.0770344437907886 0.753934806886784
"6108" "MAP3K12" 0.933105150292512 5.7026082115526e-09 0.135018569539654 0.581557206894916 0.610815593891489 0.0070873560505762 0.525334280362975 0.0208997735503378 NA NA NA NA
"6110" "MAP3K14" 0.917710494854645 3.14425416542263e-08 -0.113203182297651 0.644490006285048 0.602741417924421 0.00810741733946964 -0.144481939214983 0.5550986702945 NA NA NA NA
"6114" "MAP3K21" 0.765175237113662 0.000135075872474505 0.391035010064538 0.0978332216527563 0.490216446808355 0.0388940989614232 0.506439080074492 0.0269215750248381 NA NA NA NA
"6120" "MAP3K7CL" 0.672133401104122 0.00162007709172815 -0.197066147517067 0.418715555864214 0.808014290127474 4.98158225859044e-05 0.376229537201624 0.11237926309037 NA NA NA NA
"6121" "MAP3K8" 0.804657869020745 3.2666992835209e-05 0.905927750136696 9.41227885376233e-08 -0.0568273895949414 0.822780898322186 0.926701150283891 1.21325339078903e-08 0.456435464587638 0.0494892870454775 0.550597610222932 0.0145687654565186
"6125" "MAP4K2" 0.927943372691453 1.05370789518955e-08 0.608203705547385 0.00572904781680232 0.499801241707634 0.0346831169592496 0.551013447263456 0.0144791994802887 NA NA NA NA
"6128" "MAP6" 0.280763191830609 0.244285677022188 0.166824492487397 0.494851983387968 0.463667195075623 0.0526107960965499 0.285911306089887 0.23537628683189 NA NA NA NA
"6130" "MAP7" 0.788169912915216 6.12387851646418e-05 -0.258488390928628 0.285283126397005 0.15388019443525 0.542101775246916 0.102516918451688 0.676219636195571 NA NA NA NA
"6139" "MAPK14" 0.755204463645982 0.000185343241797726 -0.134130024269418 0.584068696453838 0.766063615914106 0.000209871956127561 0.248355590313912 0.305249609191561 0.258774584753383 0.284731128743983 0.186313713318959 0.44503830943213
"6142" "MAPK3" 0.89260014175154 2.77038903236572e-07 -0.0850514479627289 0.729199700202016 -0.00421954610180812 0.986742357828924 0.205021380997219 0.399790376081118 NA NA NA NA
"6151" "MAPKAPK2" 0.693039157582635 0.00100296829391906 -0.16918365722574 0.488682049844813 0.520570245958804 0.0267664478937247 0.199724440028875 0.412339002628582 0.174963553055941 0.473726737527168 0.0479477439201771 0.8454540560788
"6156" "MAPRE2" 0.879401953041816 7.08306825305142e-07 0.323950070978228 0.176047108246132 0.631817282889613 0.00491129042482214 0.569959177693469 0.0108422373833686 0.244452932540856 0.313158607207604 0.213377383955453 0.380425757913928
"6160" "MARCKSL1" 0.912021902436522 5.44104634233651e-08 0.131799034752426 0.59067897124134 0.273376665498251 0.272357162631176 0.067469762677052 0.783746070343686 NA NA NA NA
"6161" "MARF1" 0.954674196327541 2.24568679575586e-10 -0.169087732460925 0.488932185102204 0.591563536826308 0.00971164321146834 0.642895475167237 0.00298811736979162 0.136363636363636 0.577764109077359 0.0935789040440433 0.70316841664929
"6169" "MAST1" 0.61062858599208 0.00548730220281148 -0.0982891197355026 0.68892215293262 0.687588376714984 0.00161360535764333 0.149244070211172 0.541990087370645 NA NA NA NA
"6171" "MAST3" 0.830010643042555 1.09866511631648e-05 -0.0681115374350489 0.781736233540478 0.154156459117725 0.541368005877756 0.0658739803779475 0.788749219807632 NA NA NA NA
"6176" "MATK" 0.691422399245532 0.00104228502178344 0.831661939770943 1.01722304641351e-05 0.887381211307402 9.08746142960928e-07 0.843026798053124 5.84965003097647e-06 NA NA NA NA
"6177" "MATN1" 0.392914641734665 0.096089396790813 0.225928263332216 0.352347445032907 0.551878009651026 0.0175715582313943 0.214267715565153 0.378393861350638 NA NA NA NA
"6201" "MBOAT7" 0.639163176534185 0.0032167427930477 0.0642046640594847 0.79399139874966 0.817653015462514 3.40800694260216e-05 0.201535666061851 0.408024493069578 NA NA -0.109653847530224 0.654966835810176
"6202" "MBP" 0.851104490783001 3.84296887782596e-06 0.334816274656426 0.161159842255046 0.894812429885343 5.39236535973541e-07 0.582003925905903 0.00894151098584231 0.602310148803682 0.00635306842738627 0.256961201877448 0.288239801319267
"6204" "MBTPS1" 0.967822787754761 1.27657398842485e-11 -0.20862725496254 0.39136883966876 0.794855834675004 8.09749661560015e-05 0.647503912155429 0.00272452284720219 NA NA NA NA
"6213" "MCEMP1" 0.956658899017889 1.54528257268237e-10 0.819298921281145 1.77675468368347e-05 0.91562057400211 9.89019652640725e-08 0.820268851783367 1.70327913337253e-05 NA NA NA NA
"6215" "MCF2L2" 0.875779457848881 8.99320069981521e-07 0.480915176451871 0.037121700079563 0.54117139030988 0.0203796715333963 0.395197154280652 0.0940022997738828 NA NA NA NA
"6216" "MCIDAS" NA NA NA NA NA NA NA NA NA NA NA NA
"6221" "MCM5" 0.86095426889478 2.22469108747468e-06 -0.291406804681277 0.226099255764284 0.530763415621478 0.0234363230786153 -0.0158097514105932 0.948780513806213 NA NA NA NA
"6224" "MCM9" 0.971446971852044 4.68032757810333e-12 0.134365272335089 0.583403317114026 0.848167755706594 8.71892350048584e-06 0.405369765651006 0.0851004889396537 0.544331053951817 0.0159729716451645 0.528495012184897 0.0200059719322038
"6228" "MCOLN2" 0.870149350316845 1.2849564356164e-06 0.645928380885189 0.00281238203732956 0.339292638678134 0.168381171991211 0.661021375345295 0.00205991745175935 NA NA NA NA
"6230" "MCPH1" 0.951512121440763 3.94090078037356e-10 0.643737919467264 0.00293841744335466 0.432706583211462 0.0728855894049615 0.843235741923884 5.78813131382414e-06 0.591781377164247 0.00760548037987597 0.640391088810751 0.00313998452254098
"6234" "MCTP1" 0.97957128760478 2.79409456507425e-13 0.931766185528018 6.71777755604038e-09 0.609027200653427 0.00730382076127939 0.946256573212497 9.28229349209376e-10 0.393573285408051 0.095483718801379 0.300948254612128 0.210562520104482
"6238" "MCU" 0.791396369339322 5.43890890626092e-05 -0.447080389604609 0.0549644577766693 0.575153737658572 0.0125186920774467 0.179649769978531 0.461771527691611 NA NA NA NA
"6239" "MCUB" 0.978884058227988 3.69293291091607e-13 0.805156292001315 3.20234067777894e-05 0.805239405908608 5.53548704105955e-05 0.763881196137728 0.000140856893527687 0.09356014857064 0.703225336829674 0.157099983362827 0.520677504120965
"6241" "MDC1" 0.802437060539257 3.56714598957049e-05 0.440328708095483 0.0591921746354915 -0.365661947053959 0.135635538214654 0.123044016433533 0.615780668477172 NA NA NA NA
"6243" "MDGA1" 0.76026926100949 0.000158121070973003 0.0474322623746491 0.847096831261843 -0.233343214865297 0.351402176283611 -0.0226745535874775 0.926588814452071 NA NA NA NA
"6247" "MDM1" 0.884362683400224 5.04383135644237e-07 0.517426111108968 0.0232747562629548 0.485168254939339 0.0412637559949374 0.545178373652083 0.0157770341939712 NA NA NA NA
"6249" "MDM4" 0.96920153048407 8.8392968770358e-12 -0.0309212810255669 0.899999636344195 0.721381752069093 0.000727601777569399 0.559854877797225 0.012676766197439 0.831546559969879 1.02273914974015e-05 0.708332538753252 0.000688659122563579
"6250" "MDN1" 0.960483922501848 7.13849920416544e-11 0.149201219909771 0.542107411168698 0.85465505148957 6.28174870687646e-06 0.589662238531478 0.00788030038603675 NA NA NA NA
"6258" "MECP2" 0.967571404534245 1.36270663187894e-11 0.540060660368543 0.0169902146875134 0.167632567652147 0.506129606997671 0.672000069259595 0.00162484698407036 1 1.67909203629325e-134 0.989628716256826 9.08905224739412e-16
"6264" "MED12L" 0.204506001192807 0.40100207411985 0.902561085393492 1.2542667311848e-07 0.393715085156499 0.105975353098013 0.853459603954376 3.38426688004888e-06 1 1.67909203629325e-134 1 0
"6275" "MED22" 0.805968791691838 3.0997613142625e-05 -0.0886573642139417 0.718155623235635 0.770750163082566 0.000181397997974984 0.318573977064322 0.183746137246541 NA NA NA NA
"6291" "MEF2C" 0.946183329412564 9.38801229649257e-10 0.848964035803482 4.30558790228965e-06 0.771624598352693 0.000176464379314305 0.932061972670436 6.48085056472759e-09 0.495019008321404 0.0311716638777786 0.436369169848681 0.0617828821012441
"6298" "MEI1" 0.837320379097918 7.76327634149361e-06 0.0471505625943051 0.847994828831906 0.0612472177211238 0.809228852098226 0.193284781629672 0.427876174969903 NA NA NA NA
