"gene" "num_prom" "active_prom_num" "active_prom_perc" "num_ex" "active_ex_num" "active_ex_perc" "num_enh" "active_enh_num" "active_enh_perc" "expr_num" "expr_perc"
"TBC1D16" "TBC1D16" 3 3846 0.359741838929941 1 1142 0.106818819567861 3 3446 0.322327191095314 536 0.0501356280984005
"TBC1D17" "TBC1D17" 1 8285 0.774950893274717 0 0 0 8 7752 0.725095875035076 632 0.0591151435787111
"TBC1D19" "TBC1D19" 1 3174 0.296885230567767 0 0 0 5 6278 0.587222897764475 855 0.0799738097465158
"TBC1D2" "TBC1D2" 1 6172 0.577308016088299 0 0 0 6 4875 0.45599102048452 1076 0.100645402675147
"TBC1D20" "TBC1D20" 1 5855 0.547656907679356 0 0 0 4 4226 0.395285754372837 714 0.0667851463848096
"TBC1D22A" "TBC1D22A" 2 5466 0.511271162660181 0 0 0 25 8724 0.81601346927322 5241 0.490225423253204
"TBC1D22B" "TBC1D22B" 1 4753 0.444579552894958 0 0 0 16 8075 0.755308203161538 498 0.0465812365541109
"TBC1D23" "TBC1D23" 1 5830 0.545318492189692 0 0 0 0 0 0 1721 0.160976522308484
"TBC1D24" "TBC1D24" 1 3578 0.334674024880741 0 0 0 0 0 0 126 0.0117856140679076
"TBC1D25" "TBC1D25" 1 5056 0.472921148629689 0 0 0 5 6923 0.647554017397811 431 0.0403142830418109
"TBC1D2B" "TBC1D2B" 1 3550 0.332054999532317 0 0 0 13 5790 0.54157702740623 1290 0.120662239266673
"TBC1D30" "TBC1D30" 1 136 0.0127209802637733 0 0 0 0 0 0 99 0.00926012533907025
"TBC1D31" "TBC1D31" 2 5903 0.552146665419512 0 0 0 11 7019 0.656533532878122 486 0.0454587971190721
"TBC1D32" "TBC1D32" 1 4103 0.383780750163689 0 0 0 0 0 0 1121 0.104854550556543
"TBC1D4" "TBC1D4" 1 1081 0.10111308577308 0 0 0 4 1071 0.100177719577214 1826 0.170797867365073
"TBC1D5" "TBC1D5" 1 5546 0.518754092227107 0 0 0 0 0 0 5484 0.51295482181274
"TBC1D7" "TBC1D7" 1 4616 0.431765036011599 0 0 0 0 0 0 677 0.0633242914601066
"TBC1D7-LOC100130357" "TBC1D7-LOC100130357" 2 2073 0.193901412402956 1 341 0.0318959872790197 68 4440 0.415302590964363 0 0
"TBC1D8" "TBC1D8" 1 3087 0.288747544663736 0 0 0 0 0 0 1296 0.121223458984192
"TBC1D8B" "TBC1D8B" 1 229 0.0214198858853241 0 0 0 0 0 0 46 0.00430268450098213
"TBC1D9" "TBC1D9" 3 1814 0.169675427930035 1 56 0.00523805069684782 44 2719 0.254326068655879 1486 0.13899541670564
"TBC1D9B" "TBC1D9B" 1 4559 0.426433448695164 0 0 0 2 2602 0.24338228416425 1013 0.0947525956411935
"TBCA" "TBCA" 1 5904 0.552240202039098 0 0 0 0 0 0 2935 0.274529978486578
"TBCC" "TBCC" 1 5834 0.545692638668039 0 0 0 6 6668 0.623702179403236 1164 0.108876625198765
"TBCCD1" "TBCCD1" 2 8365 0.782433822841643 0 0 0 7 3448 0.322514264334487 443 0.0414367224768497
"TBCD" "TBCD" 1 6145 0.574782527359461 0 0 0 9 6294 0.58871948367786 1306 0.122158825180058
"TBCE" "TBCE" 1 2483 0.232251426433449 0 0 0 0 0 0 278 0.0260031802450659
"TBCEL-TECTA" "TBCEL-TECTA" 1 1864 0.174352258909363 0 0 0 0 0 0 0 0
"TBCK" "TBCK" 1 4863 0.454868581049481 0 0 0 0 0 0 2165 0.20250678140492
"TBK1" "TBK1" 1 3419 0.319801702366476 0 0 0 9 3601 0.336825367131232 1335 0.124871387148068
"TBKBP1" "TBKBP1" 2 2317 0.216724347582078 0 0 0 16 5266 0.492563838742868 104 0.00972780843700309
"TBL1X" "TBL1X" 2 3586 0.335422317837433 0 0 0 0 0 0 3687 0.344869516415677
"TBL1XR1" "TBL1XR1" 2 4591 0.429426620521934 0 0 0 3 4930 0.461135534561781 3541 0.331213169956038
"TBL2" "TBL2" 1 7118 0.665793658217192 0 0 0 2 1527 0.14283041810869 217 0.0202974464502853
"TBL3" "TBL3" 1 5477 0.512300065475634 0 0 0 5 7636 0.714245627163034 348 0.0325507436161257
"TBP" "TBP" 1 5945 0.556075203442148 0 0 0 0 0 0 482 0.0450846506407258
"TBPL1" "TBPL1" 2 4161 0.38920587409971 0 0 0 0 0 0 566 0.0529417266859976
"TBR1" "TBR1" 1 417 0.0390047703675989 2 425 0.0397530633242915 0 0 0 2 0.000187073239173136
"TBRG1" "TBRG1" 1 2882 0.269572537648489 0 0 0 0 0 0 2799 0.261808998222804
"TBRG4" "TBRG4" 1 5522 0.516509213357029 0 0 0 0 0 0 731 0.0683752689177813
"TBX1" "TBX1" 1 809 0.0756711252455336 0 0 0 14 5641 0.527640071087831 17 0.00159012253297166
"TBX10" "TBX10" 1 527 0.0492937985221214 0 0 0 0 0 0 1 9.35366195865681e-05
"TBX15" "TBX15" 1 79 0.00738939294733888 0 0 0 0 0 0 9 0.000841829576279113
"TBX20" "TBX20" 1 217 0.0202974464502853 0 0 0 0 0 0 4 0.000374146478346273
"TBX21" "TBX21" 1 3104 0.290337667196708 0 0 0 19 6305 0.589748386493312 470 0.043962211205687
"TBX3" "TBX3" 1 143 0.0133757366008792 0 0 0 0 0 0 1 9.35366195865681e-05
"TBX4" "TBX4" 1 211 0.0197362267327659 0 0 0 0 0 0 1 9.35366195865681e-05
"TBX6" "TBX6" 1 5122 0.479094565522402 0 0 0 6 7360 0.688429520157142 31 0.00289963520718361
"TBXA2R" "TBXA2R" 1 888 0.0830605181928725 1 95 0.00888597886072397 11 9001 0.8419231128987 47 0.0043962211205687
"TBXAS1" "TBXAS1" 1 1245 0.116453091385277 1 57 0.00533158731643438 26 4565 0.426994668412684 3169 0.296417547469834
"TC2N" "TC2N" 2 3382 0.316340847441773 0 0 0 17 4453 0.416518567018988 4223 0.395005144514077
"TCAF1" "TCAF1" 1 3577 0.334580488261154 0 0 0 0 0 0 356 0.0332990365728183
"TCAIM" "TCAIM" 1 7163 0.670002806098588 0 0 0 0 0 0 519 0.0485455055654289
"TCEA1" "TCEA1" 1 3778 0.353381348798054 0 0 0 0 0 0 1404 0.131325413899542
"TCEA2" "TCEA2" 3 5088 0.475914320456459 0 0 0 10 4330 0.40501356280984 341 0.0318959872790197
"TCEA3" "TCEA3" 1 994 0.0929753998690487 0 0 0 11 7134 0.667290244130577 264 0.024693667570854
"TCEAL1" "TCEAL1" 1 668 0.0624824618838275 1 392 0.0366663548779347 0 0 0 176 0.016462445047236
"TCEAL2" "TCEAL2" 1 139 0.013001590122533 0 0 0 0 0 0 13 0.00121597605462539
"TCEAL3" "TCEAL3" 1 1367 0.127864558974839 0 0 0 0 0 0 255 0.0238518379945749
"TCEAL4" "TCEAL4" 1 554 0.0518192872509588 0 0 0 0 0 0 344 0.0321765971377794
"TCEAL5" "TCEAL5" 1 101 0.00944719857824338 0 0 0 0 0 0 0 0
"TCEAL8" "TCEAL8" 1 884 0.0826863717145262 0 0 0 0 0 0 566 0.0529417266859976
"TCEAL9" "TCEAL9" 1 174 0.0162753718080629 0 0 0 0 0 0 40 0.00374146478346273
"TCEANC" "TCEANC" 1 3890 0.36385745019175 0 0 0 0 0 0 175 0.0163689084276494
"TCERG1" "TCERG1" 1 6024 0.563464596389487 0 0 0 0 0 0 2405 0.224955570105696
"TCERG1L" "TCERG1L" 1 196 0.0183331774389674 0 0 0 0 0 0 26 0.00243195210925077
"TCF12" "TCF12" 1 4462 0.417360396595267 3 1813 0.169581891310448 0 0 0 5113 0.478252735946123
"TCF15" "TCF15" 1 275 0.0257225703863062 0 0 0 0 0 0 1 9.35366195865681e-05
"TCF20" "TCF20" 3 2631 0.246094846132261 1 4591 0.429426620521934 16 5437 0.508558600692171 1816 0.169862501169208
"TCF24" "TCF24" 1 462 0.0432139182489945 1 262 0.0245065943316809 0 0 0 5 0.000467683097932841
"TCF25" "TCF25" 1 7255 0.678608175100552 0 0 0 3 2731 0.255448508090918 6552 0.612851931531194
"TCF3" "TCF3" 1 7411 0.693199887756056 0 0 0 8 8845 0.827331400243195 660 0.061734168927135
"TCF4" "TCF4" 4 2574 0.240763258815826 1 414 0.0387241605088392 15 1278 0.119539799831634 1047 0.0979328407071368
"TCF7" "TCF7" 2 4547 0.425311009260125 0 0 0 43 7382 0.690487325788046 4511 0.421943690955009
"TCF7L1" "TCF7L1" 1 350 0.0327378168552988 0 0 0 0 0 0 37 0.00346085492470302
"TCF7L2" "TCF7L2" 3 2851 0.266672902441306 0 0 0 59 3592 0.335983537554953 1597 0.149377981479749
"TCFL5" "TCFL5" 1 6800 0.636049013188663 0 0 0 13 8759 0.81928725095875 253 0.0236647647554017
"TCHP" "TCHP" 1 2493 0.233186792629314 0 0 0 0 0 0 1768 0.165372743429052
"TCIRG1" "TCIRG1" 1 2010 0.188008605369002 1 2177 0.203629220839959 0 0 0 2136 0.19979421943691
"TCL1A" "TCL1A" 1 40 0.00374146478346273 0 0 0 0 0 0 59 0.00551866055560752
"TCN1" "TCN1" 1 302 0.0282480591151436 0 0 0 5 1680 0.157141520905434 3 0.000280609858759704
"TCOF1" "TCOF1" 1 5123 0.479188102141989 0 0 0 4 5425 0.507436161257132 1697 0.158731643438406
"TCP1" "TCP1" 1 5850 0.547189224581424 0 0 0 1 711 0.0665045365260499 1903 0.178000187073239
"TCP11" "TCP11" 1 324 0.0303058647460481 1 175 0.0163689084276494 0 0 0 3 0.000280609858759704
"TCP11L1" "TCP11L1" 1 4435 0.41483490786643 0 0 0 0 0 0 561 0.0524740435880647
"TCTE1" "TCTE1" 1 936 0.0875502759330278 0 0 0 1 732 0.0684688055373679 18 0.00168365915255823
"TCTN1" "TCTN1" 1 4697 0.439341502198111 0 0 0 1 351 0.0328313534748854 132 0.012346833785427
"TCTN2" "TCTN2" 1 3466 0.324197923487045 0 0 0 3 4950 0.463006266953512 70 0.00654756337105977
"TCTN3" "TCTN3" 1 6655 0.622486203348611 0 0 0 0 0 0 795 0.0743616125713217
"TDP1" "TDP1" 1 5057 0.473014685249275 1 2289 0.214105322233654 4 6572 0.614722663922926 861 0.0805350294640352
"TDP2" "TDP2" 1 5876 0.549621176690674 0 0 0 7 4629 0.432981012066224 725 0.0678140492002619
"TDRD1" "TDRD1" 1 110 0.0102890281545225 0 0 0 0 0 0 19 0.00177719577214479
"TDRD10" "TDRD10" 1 926 0.0866149097371621 0 0 0 3 2991 0.279768029183425 10 0.000935366195865681
"TDRD15" "TDRD15" 1 33 0.00308670844635675 0 0 0 0 0 0 9 0.000841829576279113
"TDRD3" "TDRD3" 2 6107 0.571228135815172 0 0 0 0 0 0 1610 0.150593957534375
"TDRD7" "TDRD7" 1 5866 0.548685810494809 0 0 0 0 0 0 496 0.0463941633149378
"TDRD9" "TDRD9" 1 218 0.0203909830698719 0 0 0 0 0 0 184 0.0172107380039285
"TDRKH" "TDRKH" 1 6486 0.606678514638481 0 0 0 7 5591 0.522963240108502 103 0.00963427181741652
"TEAD1" "TEAD1" 1 1796 0.167991768777476 0 0 0 3 970 0.0907305209989711 31 0.00289963520718361
"TEAD2" "TEAD2" 1 525 0.0491067252829483 1 214 0.0200168365915256 3 991 0.092694790010289 24 0.00224487887007764
"TEAD3" "TEAD3" 1 2418 0.226171546160322 0 0 0 13 7983 0.746702834159574 14 0.00130951267421195
"TEC" "TEC" 1 4092 0.382751847348237 0 0 0 0 0 0 581 0.0543447759797961
"TECPR1" "TECPR1" 1 5103 0.477317369750257 1 131 0.0122532971658404 0 0 0 1465 0.137031147694322
"TECR" "TECR" 1 7665 0.716958189131045 0 0 0 8 6713 0.627911327284632 3021 0.282574127771022
"TEDC1" "TEDC1" 1 3723 0.348236834720793 1 8670 0.810962491815546 8 8944 0.836591525582265 336 0.0314283041810869
"TEDC2" "TEDC2" 1 4890 0.457394069778318 0 0 0 4 4155 0.388644654382191 9 0.000841829576279113
"TEF" "TEF" 2 7763 0.726124777850529 0 0 0 5 8239 0.770648208773735 95 0.00888597886072397
"TEFM" "TEFM" 1 2662 0.248994481339444 0 0 0 0 0 0 454 0.0424656252923019
"TEKT1" "TEKT1" 1 2170 0.202974464502853 0 0 0 17 4342 0.406136002244879 29 0.00271256196801048
"TEKT2" "TEKT2" 1 572 0.053502946403517 0 0 0 0 0 0 0 0
"TELO2" "TELO2" 1 5480 0.512580675334393 0 0 0 4 6464 0.604620709007576 496 0.0463941633149378
"TENM1" "TENM1" 1 126 0.0117856140679076 1 79 0.00738939294733888 0 0 0 696 0.0651014872322514
"TENM2" "TENM2" 1 123 0.0115050042091479 0 0 0 0 0 0 87 0.00813768590403143
"TENM4" "TENM4" 1 314 0.0293704985501824 0 0 0 1 89 0.00832475914320456 64 0.00598634365354036
"TENT2" "TENT2" 1 4262 0.398653072677953 0 0 0 0 0 0 3221 0.301281451688336
"TENT4A" "TENT4A" 1 7796 0.729211486296885 0 0 0 0 0 0 1897 0.17743896735572
"TENT4B" "TENT4B" 1 6943 0.649424749789543 0 0 0 8 4708 0.440370405013563 1990 0.186137872977271
"TENT5A" "TENT5A" 1 2757 0.257880460200168 0 0 0 4 1225 0.114582358993546 1395 0.130483584323263
"TENT5B" "TENT5B" 1 2187 0.204564587035825 0 0 0 27 6106 0.571134599195585 7 0.000654756337105977
"TENT5C" "TENT5C" 1 6474 0.605556075203442 0 0 0 11 5855 0.547656907679356 2739 0.25619680104761
"TEP1" "TEP1" 1 2107 0.197081657468899 0 0 0 4 5898 0.551678982321579 679 0.0635113646992798
"TEPSIN" "TEPSIN" 2 7167 0.670376952576934 0 0 0 29 8818 0.824805911514358 533 0.0498550182396408
"TERF1" "TERF1" 1 5379 0.50313347675615 0 0 0 0 0 0 1018 0.0952202787391264
"TERF2" "TERF2" 1 5649 0.528388364044523 0 0 0 0 0 0 855 0.0799738097465158
"TERT" "TERT" 1 1252 0.117107847722383 1 147 0.0137498830792255 9 5888 0.550743616125713 9 0.000841829576279113
"TES" "TES" 2 4972 0.465064072584417 0 0 0 0 0 0 1848 0.172855672995978
"TESC" "TESC" 1 955 0.0893274717051726 0 0 0 0 0 0 764 0.0714619773641381
"TESK1" "TESK1" 1 3801 0.355532691048546 0 0 0 5 2635 0.246468992610607 233 0.0217940323636704
"TESK2" "TESK2" 1 6469 0.605088392105509 0 0 0 2 1349 0.12618089982228 764 0.0714619773641381
"TESMIN" "TESMIN" 1 3555 0.33252268263025 0 0 0 2 5157 0.482368347207932 93 0.00869890562155084
"TESPA1" "TESPA1" 2 2802 0.262089608081564 2 712 0.0665980731456365 8 2959 0.276774857356655 2457 0.229819474324198
"TET1" "TET1" 1 407 0.0380694041717332 0 0 0 0 0 0 143 0.0133757366008792
"TET2" "TET2" 1 4107 0.384154896642035 0 0 0 18 3099 0.289869984098775 3405 0.318492189692265
"TET3" "TET3" 4 6510 0.608923393508559 0 0 0 12 4881 0.456552240202039 2240 0.209522027873913
"TEX10" "TEX10" 1 3464 0.324010850247872 0 0 0 2 3328 0.311289869984099 767 0.0717425872228978
"TEX14" "TEX14" 1 4718 0.441305771209428 1 204 0.0190814703956599 3 6997 0.654475727247217 3153 0.294920961556449
"TEX19" "TEX19" 1 118 0.011037321111215 0 0 0 0 0 0 0 0
"TEX2" "TEX2" 1 4570 0.427462351510616 0 0 0 7 5370 0.502291647179871 556 0.0520063604901319
"TEX22" "TEX22" 1 4130 0.386306238892526 0 0 0 12 9298 0.869703488915911 149 0.0139369563183987
"TEX261" "TEX261" 1 4621 0.432232719109531 0 0 0 1 1489 0.1392760265644 261 0.0244130577120943
"TEX264" "TEX264" 1 5911 0.552894958376204 0 0 0 3 3979 0.372182209334955 1183 0.11065382097091
"TEX28" "TEX28" 1 128 0.0119726873070807 0 0 0 0 0 0 1 9.35366195865681e-05
"TEX30" "TEX30" 1 5165 0.483116640164624 0 0 0 1 604 0.0564961182302872 318 0.0297446450285287
"TEX44" "TEX44" 1 132 0.012346833785427 0 0 0 0 0 0 0 0
"TEX45" "TEX45" 1 292 0.0273126929192779 2 1454 0.13600224487887 23 5432 0.508090917594238 38 0.00355439154428959
"TEX46" "TEX46" 1 137 0.0128145168833598 1 169 0.01580768871013 1 467 0.0436816013469273 5 0.000467683097932841
"TEX48" "TEX48" 1 865 0.0809091759423814 0 0 0 6 3855 0.36058366850622 16 0.00149658591338509
"TEX9" "TEX9" 2 3641 0.340566831914695 0 0 0 3 3409 0.318866336170611 145 0.0135628098400524
"TFAM" "TFAM" 1 4855 0.454120288092788 0 0 0 0 0 0 1155 0.108034795622486
"TFAP2A" "TFAP2A" 1 673 0.0629501449817604 1 126 0.0117856140679076 1 2687 0.251332896829109 1 9.35366195865681e-05
"TFAP2E" "TFAP2E" 3 2667 0.249462164437377 0 0 0 0 0 0 130 0.0121597605462539
"TFAP4" "TFAP4" 1 3254 0.304368160134693 1 322 0.0301187915068749 6 8472 0.792442241137405 260 0.0243195210925077
"TFB1M" "TFB1M" 1 5684 0.531662145730053 0 0 0 1 1005 0.094004302684501 837 0.0782901505939575
"TFB2M" "TFB2M" 1 5240 0.490131886633617 0 0 0 0 0 0 336 0.0314283041810869
"TFCP2" "TFCP2" 1 4750 0.444298943036199 0 0 0 1 4094 0.38293892058741 1664 0.155644934992049
"TFCP2L1" "TFCP2L1" 1 310 0.0289963520718361 0 0 0 3 1878 0.175661771583575 17 0.00159012253297166
"TFDP1" "TFDP1" 1 2138 0.199981292676083 1 230 0.0215134225049107 4 2269 0.212234589841923 788 0.0737068562342157
"TFDP2" "TFDP2" 2 3968 0.371153306519502 0 0 0 1 1943 0.181741651856702 1736 0.162379571602282
"TFE3" "TFE3" 1 5756 0.538396782340286 0 0 0 2 5794 0.541951173884576 625 0.0584603872416051
"TFEB" "TFEB" 2 6175 0.577588625947058 1 1510 0.141240295575718 10 5452 0.509961649985969 837 0.0782901505939575
"TFEC" "TFEC" 2 560 0.0523805069684782 1 50 0.00467683097932841 11 1735 0.162286034982696 1128 0.105509306893649
"TFG" "TFG" 1 5730 0.535964830231035 0 0 0 0 0 0 1353 0.126555046300627
"TFIP11" "TFIP11" 1 2887 0.270040220746422 1 137 0.0128145168833598 0 0 0 586 0.0548124590777289
"TFPI2" "TFPI2" 1 62 0.00579927041436723 0 0 0 0 0 0 0 0
"TFPT" "TFPT" 1 5398 0.504910672528295 0 0 0 2 1839 0.172013843419699 425 0.0397530633242915
"TFRC" "TFRC" 1 5449 0.50968104012721 0 0 0 6 6660 0.622953886446544 1943 0.181741651856702
"TGDS" "TGDS" 1 3331 0.311570479842858 0 0 0 2 766 0.0716490506033112 362 0.0338602562903377
"TGFA" "TGFA" 1 2885 0.269853147507249 0 0 0 2 740 0.0692170984940604 115 0.0107567112524553
"TGFB1" "TGFB1" 1 6431 0.60153400056122 0 0 0 11 8305 0.776821625666448 5174 0.483958469740904
"TGFB1I1" "TGFB1I1" 2 714 0.0667851463848096 0 0 0 0 0 0 9 0.000841829576279113
"TGFB2" "TGFB2" 2 874 0.0817510055186606 1 238 0.0222617154616032 2 972 0.0909175942381442 54 0.00505097745767468
"TGFBI" "TGFBI" 1 779 0.0728650266579366 0 0 0 9 2307 0.215788981386213 1651 0.154428958937424
"TGFBR1" "TGFBR1" 1 6700 0.626695351230007 0 0 0 2 1788 0.167243475820784 1312 0.122720044897577
"TGFBR2" "TGFBR2" 1 2929 0.273968758769058 0 0 0 9 2796 0.261528388364045 4596 0.429894303619867
"TGFBR3" "TGFBR3" 1 2483 0.232251426433449 1 170 0.0159012253297166 13 5461 0.510803479562249 1716 0.160508839210551
"TGFBRAP1" "TGFBRAP1" 2 4029 0.376859040314283 0 0 0 0 0 0 419 0.0391918436067721
"TGIF1" "TGIF1" 4 7407 0.69282574127771 2 1858 0.173791039191844 2 2731 0.255448508090918 1162 0.108689551959592
"TGIF2" "TGIF2" 1 5138 0.480591151435787 0 0 0 9 6118 0.572257038630624 1174 0.109811991394631
"TGM2" "TGM2" 1 791 0.0739874660929754 0 0 0 30 3921 0.366757085398934 23 0.00215134225049107
"TGOLN2" "TGOLN2" 1 5226 0.488822373959405 1 1400 0.130951267421195 1 1166 0.109063698437938 3029 0.283322420727715
"THADA" "THADA" 2 5038 0.47123748947713 0 0 0 42 6111 0.571602282293518 3139 0.293611448882237
"THAP1" "THAP1" 1 6363 0.595173510429333 0 0 0 0 0 0 288 0.0269385464409316
"THAP10" "THAP10" 1 482 0.0450846506407258 0 0 0 7 2824 0.264147413712468 9 0.000841829576279113
"THAP11" "THAP11" 1 6140 0.574314844261528 1 1553 0.14526237021794 12 7891 0.738097465157609 664 0.0621083154054812
"THAP12" "THAP12" 1 6872 0.642783649798896 0 0 0 2 5268 0.492750911982041 779 0.0728650266579366
"THAP3" "THAP3" 1 4231 0.39575343747077 0 0 0 12 5729 0.535871293611449 282 0.0263773267234122
"THAP4" "THAP4" 2 5795 0.542044710504162 1 80 0.00748292956692545 13 5949 0.556449349920494 424 0.0396595267047049
"THAP5" "THAP5" 1 7140 0.667851463848097 0 0 0 0 0 0 328 0.0306800112243944
"THAP7" "THAP7" 1 6955 0.650547189224581 0 0 0 0 0 0 672 0.0628566083621738
"THAP8" "THAP8" 1 8278 0.774296136937611 0 0 0 3 8013 0.749508932747171 78 0.00729585632775231
"THBS1" "THBS1" 2 1657 0.154990178654943 0 0 0 24 5249 0.490973716209896 827 0.0773547843980918
"THBS3" "THBS3" 1 4742 0.443550650079506 1 1825 0.170704330745487 15 9394 0.878683004396221 344 0.0321765971377794
"THBS4" "THBS4" 2 655 0.0612664858292021 1 377 0.0352633055841362 0 0 0 204 0.0190814703956599
"THEGL" "THEGL" 1 2415 0.225890936301562 0 0 0 3 3133 0.293050229164718 12 0.00112243943503882
"THEM4" "THEM4" 1 4316 0.403704050135628 1 249 0.0232906182770555 0 0 0 1323 0.12374894771303
"THEM6" "THEM6" 1 6113 0.571789355532691 0 0 0 8 6824 0.638293892058741 267 0.0249742774296137
"THEMIS" "THEMIS" 2 1153 0.107847722383313 0 0 0 13 4098 0.383313067065756 3453 0.32298194743242
"THEMIS2" "THEMIS2" 1 3245 0.303526330558414 0 0 0 0 0 0 2092 0.195678608175101
"THG1L" "THG1L" 1 4238 0.396408193807876 0 0 0 0 0 0 275 0.0257225703863062
"THNSL2" "THNSL2" 1 220 0.020578056309045 0 0 0 0 0 0 3 0.000280609858759704
"THOC1" "THOC1" 1 4604 0.43064259657656 0 0 0 0 0 0 1865 0.17444579552895
"THOC2" "THOC2" 1 1389 0.129922364605743 0 0 0 0 0 0 2875 0.268917781311383
"THOC5" "THOC5" 1 3307 0.309325600972781 0 0 0 2 2467 0.230754840520064 514 0.048077822467496
"THOC6" "THOC6" 1 5284 0.494247497895426 0 0 0 19 9706 0.90786642970723 512 0.0478907492283229
"THOP1" "THOP1" 1 6541 0.611823028715742 0 0 0 18 9582 0.896267888878496 225 0.0210457394069778
"THRA" "THRA" 2 3885 0.363389767093817 0 0 0 38 10130 0.947525956411935 543 0.0507903844355065
"THRAP3" "THRAP3" 1 7846 0.733888317276214 1 417 0.0390047703675989 2 1896 0.177345430736133 3381 0.316247310822187
"THRB" "THRB" 2 500 0.0467683097932841 1 192 0.0179590309606211 0 0 0 58 0.00542512393602095
"THSD1" "THSD1" 1 337 0.0315218408006735 0 0 0 0 0 0 78 0.00729585632775231
"THSD4" "THSD4" 1 196 0.0183331774389674 0 0 0 0 0 0 54 0.00505097745767468
"THSD7A" "THSD7A" 1 203 0.0189879337760733 0 0 0 0 0 0 21 0.00196426901131793
"THUMPD1" "THUMPD1" 1 5643 0.527827144327004 0 0 0 1 696 0.0651014872322514 1548 0.144794687120007
"THUMPD2" "THUMPD2" 1 1577 0.147507249088018 0 0 0 0 0 0 694 0.0649144139930783
"THUMPD3" "THUMPD3" 1 3143 0.293985595360584 0 0 0 1 836 0.078196613974371 490 0.0458329435974184
"THYN1" "THYN1" 1 4871 0.455616874006173 0 0 0 5 1974 0.184641287063886 801 0.0749228322888411
"TIA1" "TIA1" 1 5600 0.523805069684782 0 0 0 5 8731 0.816668225610326 1206 0.112805163221401
"TIAM1" "TIAM1" 1 3427 0.320549995323169 1 137 0.0128145168833598 9 2752 0.257412777102236 2542 0.237770086989056
"TIAM2" "TIAM2" 1 85 0.00795061266485829 0 0 0 0 0 0 1104 0.103264428023571
"TICAM1" "TICAM1" 1 3009 0.281451688335984 0 0 0 20 4636 0.43363576840333 802 0.0750163689084277
"TICAM2" "TICAM2" 1 2143 0.200448975774016 0 0 0 0 0 0 235 0.0219811056028435
"TICRR" "TICRR" 1 4853 0.453933214853615 0 0 0 0 0 0 19 0.00177719577214479
"TIE1" "TIE1" 1 74 0.00692170984940604 0 0 0 0 0 0 13 0.00121597605462539
"TIFA" "TIFA" 1 3462 0.323823777008699 0 0 0 3 1722 0.16107005892807 304 0.0284351323543167
"TIFAB" "TIFAB" 1 199 0.0186137872977271 1 259 0.0242259844729211 20 3025 0.282948274249369 43 0.00402207464222243
"TIGAR" "TIGAR" 1 6388 0.597511925918997 0 0 0 5 7490 0.700589280703395 975 0.0911982040969039
"TIGD1" "TIGD1" 1 5130 0.479842858479095 0 0 0 1 861 0.0805350294640352 158 0.0147787858946778
"TIGD2" "TIGD2" 1 5657 0.529136657001216 0 0 0 6 4198 0.392666729024413 54 0.00505097745767468
"TIGD3" "TIGD3" 1 5120 0.478907492283229 0 0 0 11 9423 0.881395566364232 29 0.00271256196801048
"TIGD4" "TIGD4" 1 5184 0.484893835936769 0 0 0 3 3013 0.28182583481433 31 0.00289963520718361
"TIGD7" "TIGD7" 1 4074 0.381068188195679 0 0 0 17 9347 0.874286783275652 145 0.0135628098400524
"TIGIT" "TIGIT" 2 2165 0.20250678140492 1 370 0.0346085492470302 21 3997 0.373865868487513 594 0.0555607520344215
"TIMELESS" "TIMELESS" 1 4591 0.429426620521934 1 172 0.0160882985688897 3 2949 0.275839491160789 115 0.0107567112524553
"TIMM10" "TIMM10" 1 4947 0.462725657094753 0 0 0 3 1944 0.181835188476288 504 0.0471424562716303
"TIMM13" "TIMM13" 1 6509 0.608829856888972 0 0 0 10 9520 0.890468618464129 1097 0.102609671686465
"TIMM17A" "TIMM17A" 1 4854 0.454026751473202 0 0 0 2 903 0.084463567486671 1122 0.104948087176129
"TIMM21" "TIMM21" 1 5007 0.468337854269947 0 0 0 4 3523 0.32952951080348 194 0.0181461041997942
"TIMM22" "TIMM22" 1 5794 0.541951173884576 0 0 0 2 1292 0.120849312505846 354 0.0331119633336451
"TIMM23" "TIMM23" 1 2310 0.216069591244972 0 0 0 2 2959 0.276774857356655 611 0.0571508745673931
"TIMM44" "TIMM44" 1 6944 0.649518286409129 0 0 0 3 3268 0.305677672808905 1167 0.109157235057525
"TIMM50" "TIMM50" 1 4775 0.446637358525863 0 0 0 8 6883 0.643812552614349 446 0.0417173323356094
"TIMM8A" "TIMM8A" 1 2109 0.197268730708072 0 0 0 0 0 0 90 0.00841829576279113
"TIMM8B" "TIMM8B" 1 4512 0.422037227574595 0 0 0 0 0 0 740 0.0692170984940604
"TIMMDC1" "TIMMDC1" 1 5056 0.472921148629689 0 0 0 0 0 0 825 0.0771677111589187
"TIMP1" "TIMP1" 1 1799 0.168272378636236 0 0 0 7 2633 0.246281919371434 2472 0.231222523617996
"TIMP2" "TIMP2" 1 2148 0.200916658871948 0 0 0 24 5467 0.511364699279768 1597 0.149377981479749
"TIMP3" "TIMP3" 1 44 0.004115611261809 0 0 0 0 0 0 10 0.000935366195865681
"TIMP4" "TIMP4" 1 316 0.0295575717893555 0 0 0 27 3077 0.28781217846787 1 9.35366195865681e-05
"TINCR" "TINCR" 1 87 0.00813768590403143 0 0 0 0 0 0 78 0.00729585632775231
