"gene" "PcorAvg_m" "PcorAvg_m_pvalue"
"PLAG1" "PLAG1" 0.609077988168705 0.00729760068660552
"PLAGL1" "PLAGL1" 0.763653845350573 0.000225923704974291
"PLAGL2" "PLAGL2" 0.248041435017562 0.32099043276726
"PLAT" "PLAT" -0.20911410276668 0.404975047916855
"PLAU" "PLAU" 0.160807726093304 0.523838529548445
"PLAUR" "PLAUR" 0.949333894454549 1.86165921404239e-09
"PLBD1" "PLBD1" 0.801052050064434 6.47013591476241e-05
"PLBD2" "PLBD2" 0.390942542228334 0.108679142025612
"PLCB1" "PLCB1" 0.650972467966194 0.00343396251013197
"PLCB2" "PLCB2" 0.430333759939566 0.0746478688262492
"PLCB3" "PLCB3" 0.243982520620382 0.32922866689462
"PLCB4" "PLCB4" 0.980243049621644 1.09722212660321e-12
"PLCD1" "PLCD1" 0.5229622193345 0.0259538060988469
"PLCD3" "PLCD3" 0.609063117726109 0.00729942146377888
"PLCG1" "PLCG1" 0.799048967367701 6.96264005543209e-05
"PLCG2" "PLCG2" 0.506470357141494 0.0319667741252419
"PLCH1" "PLCH1" 0.103404371835426 0.683046231779324
"PLCH2" "PLCH2" 0.261055001144802 0.295407189958182
"PLCL1" "PLCL1" 0.792113081044102 8.92174426907199e-05
"PLCL2" "PLCL2" 0.869711632610404 2.75220798327338e-06
"PLCXD1" "PLCXD1" 0.843214505008737 1.10880800742094e-05
"PLCXD2" "PLCXD2" 0.669597546636917 0.0023681376639485
"PLD1" "PLD1" 0.849832727308207 8.02694376025744e-06
"PLD4" "PLD4" 0.419799219948302 0.0828525160237964
"PLD6" "PLD6" 0.570980143534454 0.0133268751000465
"PLEC" "PLEC" 0.740597913711475 0.000439273926135301
"PLEK" "PLEK" 0.784549746793048 0.000115725522943684
"PLEK2" "PLEK2" 0.481186098602506 0.043209536483793
"PLEKHA1" "PLEKHA1" 0.776040632186471 0.000153244631739661
"PLEKHA2" "PLEKHA2" 0.61809972469044 0.0062586069253381
"PLEKHA3" "PLEKHA3" 0.817805924637324 3.38695110653216e-05
"PLEKHA5" "PLEKHA5" 0.802637069553073 6.10170742852875e-05
"PLEKHA6" "PLEKHA6" 0.576910875559235 0.0121903584152354
"PLEKHA7" "PLEKHA7" 0.604071319484115 0.00793171901840107
"PLEKHA8" "PLEKHA8" 0.731521068913038 0.000560403020447928
"PLEKHB1" "PLEKHB1" 0.811683260013105 4.32215131718609e-05
"PLEKHB2" "PLEKHB2" 0.534098670350752 0.0224201946031802
"PLEKHF1" "PLEKHF1" 0.510687455907133 0.0303359598221757
"PLEKHF2" "PLEKHF2" 0.755428759524273 0.00028873831238865
"PLEKHG1" "PLEKHG1" 0.917752454562934 8.11480496241101e-08
"PLEKHG2" "PLEKHG2" 0.400061032243987 0.0999685024994634
"PLEKHG3" "PLEKHG3" 0.901192400815591 3.33719777131205e-07
"PLEKHG4" "PLEKHG4" 0.451479650748983 0.0600075002392481
"PLEKHG5" "PLEKHG5" 0.776778498462224 0.000149629064018977
"PLEKHG6" "PLEKHG6" 0.51199257686912 0.0298445385349296
"PLEKHH1" "PLEKHH1" 0.283362912678769 0.25451614734638
"PLEKHH2" "PLEKHH2" 0.641685997635753 0.00409643169520181
"PLEKHH3" "PLEKHH3" 0.344838093928407 0.161089016313293
"PLEKHJ1" "PLEKHJ1" 0.399425131749187 0.100559120181206
"PLEKHM1" "PLEKHM1" 0.83514697283237 1.61257706046879e-05
"PLEKHM2" "PLEKHM2" 0.843343089296558 1.10202474837121e-05
"PLEKHM3" "PLEKHM3" 0.820064091999203 3.08866821833813e-05
"PLEKHN1" "PLEKHN1" 0.146846169325773 0.560933553396094
"PLEKHO1" "PLEKHO1" 0.510346287659039 0.0304654481089592
"PLEKHO2" "PLEKHO2" 0.621836744070309 0.00586499699981967
"PLGRKT" "PLGRKT" 0.615811502223527 0.0065100043940992
"PLIN2" "PLIN2" 0.671829471629159 0.00226117069328089
"PLIN3" "PLIN3" 0.876620123235864 1.82068428913451e-06
"PLIN5" "PLIN5" 0.754976583476857 0.000292579500434062
"PLK1" "PLK1" 0.501738673824446 0.0338763412776699
"PLK2" "PLK2" 0.59979632593489 0.00850768289987773
"PLK3" "PLK3" 0.751986956558762 0.000319074564859812
"PLK4" "PLK4" 0.737804134985796 0.000473952314731081
"PLK5" "PLK5" 0.152493928778627 0.545790493040249
"PLLP" "PLLP" 0.285189493838523 0.251334259475154
"PLOD1" "PLOD1" 0.363698709609697 0.137907259320772
"PLOD2" "PLOD2" 0.380068202209732 0.11975925405298
"PLP2" "PLP2" 0.287309379667334 0.247672980770262
"PLPBP" "PLPBP" 0.59189690683852 0.00966037333961772
"PLPP1" "PLPP1" 0.63321884368109 0.00478812344553478
"PLPP5" "PLPP5" 0.613029701366538 0.00682658039630672
"PLPP6" "PLPP6" 0.812349370199639 4.21078654201572e-05
"PLPP7" "PLPP7" 0.341826115923644 0.165022489684929
"PLPPR2" "PLPPR2" 0.881821726690141 1.31212051930224e-06
"PLPPR3" "PLPPR3" 0.569622701869349 0.0135985013034936
"PLPPR4" "PLPPR4" 0.638855913688782 0.00431788432352992
"PLPPR5" "PLPPR5" 0.25450670373993 0.308121863933737
"PLRG1" "PLRG1" 0.652154034764491 0.00335637070629333
"PLS1" "PLS1" 0.0699716671263091 0.782632395861171
"PLS3" "PLS3" 0.506333095644594 0.0320209702716478
"PLSCR1" "PLSCR1" 0.915416741269444 1.00763310150272e-07
"PLSCR2" "PLSCR2" -0.043488160326481 0.863957232795625
"PLSCR3" "PLSCR3" 0.542079949271155 0.0201285017191008
"PLSCR4" "PLSCR4" 0.486551130981565 0.0406039446949513
"PLTP" "PLTP" 0.432684038215714 0.0729021875764317
"PLVAP" "PLVAP" 0.0842837823194056 0.739506751697806
"PLXDC1" "PLXDC1" 0.739400322845006 0.000453868952352023
"PLXNA1" "PLXNA1" 0.0876839750181205 0.729363899873004
"PLXNA2" "PLXNA2" 0.768904024094565 0.000192197734507421
"PLXNA3" "PLXNA3" 0.782548538787758 0.000123762062490872
"PLXNB1" "PLXNB1" 0.514463303655393 0.028931140257727
"PLXNB2" "PLXNB2" 0.611853077114106 0.00696417746148473
"PLXNB3" "PLXNB3" -0.0590359915378162 0.816002688498928
"PLXNC1" "PLXNC1" 0.516385921519341 0.0282354984898037
"PLXND1" "PLXND1" 0.539138318783419 0.0209506359634698
"PM20D1" "PM20D1" 0.853921020001724 6.52421759479478e-06
"PM20D2" "PM20D2" 0.917460940162442 8.33994220065344e-08
"PMAIP1" "PMAIP1" 0.642625028530818 0.00402503771495253
"PMEL" "PMEL" 0.568218952670367 0.0138840091867214
"PMEPA1" "PMEPA1" 0.415212831536629 0.0866231448354394
"PMFBP1" "PMFBP1" 0.690495683515765 0.00151287864678019
"PMM1" "PMM1" 0.665604038839791 0.00256992814477271
"PMP22" "PMP22" 0.49759782728848 0.0356185407566663
"PMPCB" "PMPCB" 0.788367026037941 0.000101617080617696
"PMS1" "PMS1" 0.902724054197301 2.95977539679084e-07
"PMS2" "PMS2" 0.763112615768346 0.000229667814262067
"PMVK" "PMVK" 0.670806340865168 0.00230969951974053
"PNCK" "PNCK" -0.0321563462012991 0.899205196552643
"PNKD" "PNKD" 0.91012006597843 1.6103033391966e-07
"PNKP" "PNKP" 0.767065420971339 0.000203488052144614
"PNMA1" "PNMA1" 0.401314374861232 0.0988117230844044
"PNMA3" "PNMA3" -0.034037420264285 0.893339876855094
"PNMA8B" "PNMA8B" 0.659576086081124 0.00290115646732184
"PNMA8C" "PNMA8C" -0.0998206431999643 0.693517486539224
"PNMT" "PNMT" 0.00608276067025592 0.980889069417914
"PNN" "PNN" 0.867224522141135 3.17561693225645e-06
"PNOC" "PNOC" 0.906712461170537 2.14492198810206e-07
"PNP" "PNP" 0.732480401192667 0.000546408248156597
"PNPLA3" "PNPLA3" 0.737323718500352 0.000480140858494348
"PNPLA4" "PNPLA4" 0.315368152466509 0.20239053797856
"PNPLA6" "PNPLA6" 0.395402060433959 0.104353951451006
"PNPLA7" "PNPLA7" 0.629060638945196 0.00516106972117683
"PNPLA8" "PNPLA8" 0.607574955677988 0.0074835015792353
"PNPO" "PNPO" 0.489075042748891 0.0394205311113171
"PNPT1" "PNPT1" 0.521011247005821 0.0266151541209768
"PNRC1" "PNRC1" 0.81035661722108 4.55143643376973e-05
"PNRC2" "PNRC2" 0.854543255544125 6.3181707216806e-06
"POC1A" "POC1A" 0.617684648982427 0.00630361545639545
"POC1B" "POC1B" 0.823556332923337 2.67155645755956e-05
"POC5" "POC5" 0.840347567208899 1.26961833175528e-05
"PODN" "PODN" 0.705752183540847 0.00106572598534174
"PODNL1" "PODNL1" 0.203188163364002 0.418713834309916
"PODXL" "PODXL" -0.484079499207261 0.0417889687348405
"PODXL2" "PODXL2" 0.274453113411379 0.270397834277841
"POFUT2" "POFUT2" 0.659516930424158 0.00290457268423131
"POGK" "POGK" 0.765607182543702 0.00021283609304409
"POGLUT1" "POGLUT1" 0.720646613551347 0.00074118983023716
"POGLUT2" "POGLUT2" 0.320974565242778 0.194045341532494
"POGZ" "POGZ" 0.819458539444999 3.1663669946092e-05
"POLA1" "POLA1" 0.516200920001534 0.0283018652544015
"POLA2" "POLA2" 0.531194854734057 0.0233028884956752
"POLB" "POLB" 0.564996106481778 0.0145575552350346
"POLD1" "POLD1" 0.863609581027274 3.89034425528231e-06
"POLD2" "POLD2" 0.412356286771604 0.0890338646417297
"POLD3" "POLD3" 0.297210154401698 0.231021340845677
"POLD4" "POLD4" 0.662269451937484 0.00274907456927111
"POLDIP2" "POLDIP2" 0.514133907029484 0.0290516449559146
"POLDIP3" "POLDIP3" 0.781379414972252 0.000128672105014691
"POLE" "POLE" 0.280034051618219 0.260379728653728
"POLE2" "POLE2" 0.270034180457555 0.278496805844745
"POLE4" "POLE4" 0.409373129503867 0.0916030859446866
"POLG" "POLG" 0.709687179559182 0.000970278881461659
"POLG2" "POLG2" 0.851952814907507 7.21437922424985e-06
"POLI" "POLI" 0.732873641507317 0.000540756860772338
"POLK" "POLK" 0.603873345462571 0.00795767776390382
"POLL" "POLL" 0.783045673042991 0.000121722824594108
"POLM" "POLM" 0.496725600520873 0.0359941429437841
"POLQ" "POLQ" 0.659869998161136 0.00288423205843894
"POLR1A" "POLR1A" 0.838369088912084 1.39188679736557e-05
"POLR1B" "POLR1B" 0.524500111238948 0.0254415691190585
"POLR1C" "POLR1C" 0.683581444039566 0.00176147627039557
"POLR1D" "POLR1D" 0.596620767785323 0.00895694553087389
"POLR1E" "POLR1E" 0.574828581858241 0.0125802158403488
"POLR2B" "POLR2B" 0.851711571808561 7.30312823523863e-06
"POLR2C" "POLR2C" 0.781468103281648 0.000128293944294435
"POLR2D" "POLR2D" 0.548545958204155 0.0184105159419791
"POLR2E" "POLR2E" 0.328776104515996 0.182816912539492
"POLR2F" "POLR2F" 0.776275947693884 0.000152083641606716
"POLR2G" "POLR2G" 0.410853451213428 0.0903215405908391
"POLR2H" "POLR2H" 0.660367823566719 0.00285575074840749
"POLR2I" "POLR2I" 0.533421516006318 0.0226236527203636
"POLR2J" "POLR2J" 0.776363752174679 0.000151652345375257
"POLR2J3" "POLR2J3" 0.814893684873746 3.80760981882679e-05
"POLR2L" "POLR2L" 0.623998335634383 0.00564665638997862
"POLR2M" "POLR2M" 0.234566518825502 0.348810216319253
"POLR3A" "POLR3A" 0.650575447689943 0.00346036175136468
"POLR3B" "POLR3B" 0.700417521612896 0.00120748769926745
"POLR3D" "POLR3D" 0.607651435136649 0.00747395088120677
"POLR3E" "POLR3E" 0.90824066461779 1.88873274958481e-07
"POLR3H" "POLR3H" 0.690256124357956 0.00152097627749235
"POLR3K" "POLR3K" 0.344735365611965 0.161222111230021
"POLRMT" "POLRMT" 0.762765491683933 0.000232096580291236
"POM121" "POM121" 0.887948216066889 8.74397512589079e-07
"POM121C" "POM121C" 0.74330750111004 0.000407700035550156
"POM121L2" "POM121L2" 0.216763313134285 0.387606624588161
"POMC" "POMC" 0.292169133904678 0.239407432424682
"POMGNT1" "POMGNT1" 0.647095841831779 0.00369892532538371
"POMGNT2" "POMGNT2" 0.384916490664871 0.11472482781745
"POMK" "POMK" 0.628248163104191 0.00523662789896252
"POMP" "POMP" 0.317515627876883 0.199166596355538
"POMT1" "POMT1" 0.909571806769023 1.68759187891235e-07
"POMT2" "POMT2" 0.345345054516194 0.160433294164086
"POMZP3" "POMZP3" 0.518361267000378 0.0275343799608074
"PON1" "PON1" -0.140026580855747 0.579459021476346
"PON2" "PON2" 0.881548642111081 1.33538117338993e-06
"PON3" "PON3" -0.192011737049112 0.445285800898749
"POP4" "POP4" 0.777886310510752 0.000144336354728869
"POP5" "POP5" 0.755781449446842 0.000285771804486255
"POP7" "POP7" 0.489000678483594 0.0394550172149435
"POPDC3" "POPDC3" -0.12397262985076 0.624056634050148
"POR" "POR" 0.507585795632876 0.0315289796610747
"PORCN" "PORCN" -0.0250951312729165 0.921264579729819
"POT1" "POT1" 0.896099241541676 4.9071567370875e-07
"POU2AF1" "POU2AF1" 0.391977374703882 0.107664277351604
"POU2F1" "POU2F1" 0.840173814088139 1.27997428303717e-05
"POU2F2" "POU2F2" 0.190409544299653 0.449164632676125
"POU3F1" "POU3F1" 0.379998593501862 0.11983265259134
"POU3F2" "POU3F2" 0.320737354485122 0.1943937385781
"POU3F3" "POU3F3" -0.27103188190504 0.276655354162849
"POU4F1" "POU4F1" 0.660715573827391 0.00283599288175687
"POU6F1" "POU6F1" 0.417698126109589 0.084564706718534
"PPA1" "PPA1" 0.386043415992739 0.113576493719961
"PPA2" "PPA2" 0.632917523337657 0.00481438830868021
"PPAN" "PPAN" 0.647885479460019 0.00364364079289399
"PPARA" "PPARA" 0.475313840632427 0.0462054221581797
"PPARD" "PPARD" 0.878667403054454 1.60328792496299e-06
"PPARG" "PPARG" 0.884512815634172 1.1009336654908e-06
"PPARGC1A" "PPARGC1A" 0.156126709864885 0.53614797032952
"PPARGC1B" "PPARGC1B" 0.413831836915162 0.0877825959627768
"PPAT" "PPAT" 0.648650726593813 0.00359071107966416
"PPCDC" "PPCDC" 0.693119751742839 0.00142649400182478
"PPDPF" "PPDPF" 0.778738267366708 0.000140374560838804
"PPEF1" "PPEF1" 0.805447284284315 5.4922523828788e-05
"PPFIA1" "PPFIA1" 0.703224303552377 0.00113106780895194
"PPFIA4" "PPFIA4" 0.0203201460355367 0.936213744088874
"PPFIBP1" "PPFIBP1" 0.861347394402646 4.40456747081775e-06
"PPFIBP2" "PPFIBP2" 0.808280730790432 4.93097307842289e-05
"PPIA" "PPIA" 0.447667647316202 0.0624733000315579
"PPIB" "PPIB" 0.131982110235133 0.601638125556548
"PPIC" "PPIC" -0.228434823975947 0.361912377106423
"PPID" "PPID" 0.8336559825449 1.72441740271961e-05
"PPIE" "PPIE" 0.710812065854555 0.00094434192135316
"PPIF" "PPIF" 0.681240752239616 0.00185292327783038
"PPIG" "PPIG" 0.816430635712931 3.58037954592956e-05
"PPIH" "PPIH" 0.749609541592842 0.000341558977153363
"PPIL1" "PPIL1" 0.701682043067502 0.00117254435019641
"PPIL2" "PPIL2" 0.729607008104317 0.000589223574522676
"PPIL4" "PPIL4" 0.858066675782955 5.25354322904229e-06
"PPL" "PPL" 0.845932054131011 9.7280908874983e-06
"PPM1A" "PPM1A" 0.683396012412759 0.00176858183054583
"PPM1B" "PPM1B" 0.867999202160795 3.03811377071301e-06
"PPM1D" "PPM1D" 0.878009831806653 1.6705339779913e-06
"PPM1E" "PPM1E" 0.372438287996601 0.127994975664505
"PPM1F" "PPM1F" 0.775325795696948 0.000156817538807163
"PPM1G" "PPM1G" 0.504026489257009 0.0329423706039776
"PPM1H" "PPM1H" 0.855269645614307 6.08472011795761e-06
"PPM1J" "PPM1J" 0.239079105586564 0.339344081928769
"PPM1K" "PPM1K" 0.421935898489631 0.0811374515329864
"PPM1L" "PPM1L" 0.27421539592056 0.270829770472237
"PPM1M" "PPM1M" 0.135009983192475 0.593249548352375
"PPM1N" "PPM1N" 0.093533636588139 0.712014690872854
"PPOX" "PPOX" 0.618165591337704 0.00625148871760753
"PPP1CA" "PPP1CA" 0.593089824469495 0.00947868865713507
"PPP1CB" "PPP1CB" 0.742108877491136 0.000421423603891111
"PPP1CC" "PPP1CC" 0.821284540809855 2.93700196903463e-05
"PPP1R11" "PPP1R11" 0.608457479959129 0.0073738899035083
"PPP1R12A" "PPP1R12A" 0.933626628421834 1.53591377225447e-08
"PPP1R12B" "PPP1R12B" 0.786324727867797 0.000108971802380497
"PPP1R12C" "PPP1R12C" 0.505410794570823 0.0323869736561364
"PPP1R13B" "PPP1R13B" 0.927500952907143 3.05179463658342e-08
"PPP1R13L" "PPP1R13L" 0.299514706500594 0.227251119789715
"PPP1R14A" "PPP1R14A" 0.899176743533707 3.89677784797661e-07
"PPP1R14B" "PPP1R14B" 0.379123116723744 0.120758509422496
"PPP1R14C" "PPP1R14C" 0.269493076606146 0.279498657966481
"PPP1R15A" "PPP1R15A" 0.910728634107233 1.52811734506352e-07
"PPP1R15B" "PPP1R15B" 0.732415695203327 0.00054734288202685
"PPP1R16A" "PPP1R16A" 0.231852297106831 0.354576002643268
"PPP1R16B" "PPP1R16B" 0.82172171185972 2.88424287877842e-05
"PPP1R18" "PPP1R18" 0.573848758386877 0.0127670708486071
"PPP1R1A" "PPP1R1A" -0.157264994740365 0.533142632957325
"PPP1R1B" "PPP1R1B" -0.191083607523048 0.447530654034544
"PPP1R1C" "PPP1R1C" 0.555979880219194 0.0165805586657412
"PPP1R2" "PPP1R2" 0.730084016965281 0.000581927602741896
"PPP1R21" "PPP1R21" 0.707765164969877 0.00101596809812315
"PPP1R26" "PPP1R26" 0.63484413714992 0.00464845854655164
"PPP1R35" "PPP1R35" 0.815251932437076 3.75357573168409e-05
"PPP1R36" "PPP1R36" 0.310143707923404 0.210376476432874
"PPP1R37" "PPP1R37" 0.771015714570534 0.000179887573356842
"PPP1R3B" "PPP1R3B" 0.575130004783459 0.0125231745146278
"PPP1R3C" "PPP1R3C" -0.143759640271877 0.569286030082191
"PPP1R3D" "PPP1R3D" 0.729171019211662 0.00059595895547558
"PPP1R3E" "PPP1R3E" 0.635144034902258 0.00462305439518381
"PPP1R3F" "PPP1R3F" 0.497192508931035 0.0357927040561201
"PPP1R3G" "PPP1R3G" 0.409845639883212 0.0911926006121456
"PPP1R42" "PPP1R42" 0.218075406481222 0.384669189535529
"PPP1R7" "PPP1R7" 0.348093010015098 0.156910650524718
"PPP1R8" "PPP1R8" 0.701087380562357 0.00118887084593336
"PPP1R9A" "PPP1R9A" 0.716405184039701 0.000823794337883388
"PPP1R9B" "PPP1R9B" 0.343087150572688 0.163367792405714
"PPP2CA" "PPP2CA" 0.676145838153452 0.00206559326839453
"PPP2CB" "PPP2CB" 0.69800183431791 0.0012766493648369
"PPP2R1A" "PPP2R1A" 0.667248827228349 0.0024851695707138
"PPP2R1B" "PPP2R1B" 0.808220939250521 4.94229195916004e-05
"PPP2R2A" "PPP2R2A" 0.726799401825482 0.000633736086844808
"PPP2R2B" "PPP2R2B" 0.876098852385724 1.87992652360158e-06
"PPP2R2D" "PPP2R2D" 0.853899015596624 6.53160840170923e-06
"PPP2R3A" "PPP2R3A" 0.624872777015733 0.00556022726626877
"PPP2R3B" "PPP2R3B" 0.687601827851923 0.00161312685953496
"PPP2R5A" "PPP2R5A" 0.769202298992533 0.0001904169697767
"PPP2R5B" "PPP2R5B" 0.712452483267702 0.000907555425091486
"PPP2R5C" "PPP2R5C" 0.879026580560614 1.56755136514541e-06
"PPP2R5D" "PPP2R5D" 0.391984664572396 0.107657152243702
"PPP2R5E" "PPP2R5E" 0.807440519908673 5.09206999454326e-05
"PPP3CA" "PPP3CA" 0.683144842409088 0.00177824421278509
"PPP3CB" "PPP3CB" 0.820077580864023 3.08695614261828e-05
"PPP3CC" "PPP3CC" 0.840633393071843 1.25273868437971e-05
"PPP3R1" "PPP3R1" 0.654305808322196 0.00321875895899312
"PPP4C" "PPP4C" 0.603449810519511 0.00801344261751976
"PPP4R1" "PPP4R1" 0.547796820891638 0.0186034150533421
"PPP4R2" "PPP4R2" 0.814509245731184 3.86633021127175e-05
"PPP4R3A" "PPP4R3A" 0.871381038969199 2.49607413878636e-06
"PPP4R3B" "PPP4R3B" 0.690802184221295 0.00150257037419042
"PPP4R4" "PPP4R4" 0.567426773908244 0.0140472220440263
"PPP5C" "PPP5C" 0.708278126841216 0.00100360255071241
"PPP6C" "PPP6C" 0.890163622674449 7.50695375411606e-07
"PPP6R1" "PPP6R1" 0.72674733494185 0.000634587398917713
"PPP6R2" "PPP6R2" 0.818837462582159 3.24778310513992e-05
"PPP6R3" "PPP6R3" 0.926860317034976 3.2676032358348e-08
"PPRC1" "PPRC1" 0.66566570383381 0.00256670809351069
"PPT1" "PPT1" 0.0846581804276445 0.738387874146712
"PPT2" "PPT2" 0.415147695391721 0.0866775796991175
"PPTC7" "PPTC7" 0.553052110583649 0.0172832429563952
"PPY" "PPY" 0.654853285500691 0.00318449515407631
"PQBP1" "PQBP1" 0.567618069931476 0.0140076702569689
"PRADC1" "PRADC1" 0.166149197306065 0.509954266283449
"PRAF2" "PRAF2" 0.786744749697364 0.000107423473027536
"PRAG1" "PRAG1" 0.850826887195593 7.63664830166771e-06
"PRAM1" "PRAM1" 0.747767468542236 0.000359883264459396
"PRAME" "PRAME" -0.124000954668214 0.623976781506851
"PRC1" "PRC1" 0.717966602524695 0.000792534878033748
"PRCC" "PRCC" 0.681930019722956 0.00182559628013934
"PRCD" "PRCD" 0.708940034464825 0.000987831903236071
"PRCP" "PRCP" 0.581944889331714 0.0112876159089453
"PRDM1" "PRDM1" 0.554587307523142 0.0169119100274004
"PRDM10" "PRDM10" 0.722583832798067 0.000705831455732707
"PRDM11" "PRDM11" 0.786617717981679 0.000107889771436274
"PRDM15" "PRDM15" 0.662578121238365 0.00273207227730377
"PRDM2" "PRDM2" 0.888228448753209 8.57838850569227e-07
"PRDM4" "PRDM4" 0.761265723868452 0.000242840714789082
"PRDM5" "PRDM5" 0.69655103916444 0.00131974438636961
"PRDM7" "PRDM7" 0.275951083468523 0.267685811435372
"PRDM8" "PRDM8" 0.903435905204417 2.7973186719058e-07
"PRDX1" "PRDX1" 0.716227673312414 0.000827412301624836
"PRDX2" "PRDX2" 0.613327261636674 0.0067921338974291
"PRDX3" "PRDX3" 0.573560930655296 0.012822378744903
"PRDX4" "PRDX4" 0.51506540806234 0.0287118722710869
"PRDX5" "PRDX5" 0.271383121416776 0.276008860388081
"PRDX6" "PRDX6" 0.670730811773628 0.00231331574880699
"PREB" "PREB" 0.477159445574355 0.0452473509175562
"PRELID2" "PRELID2" 0.92516832245681 3.90239339008673e-08
"PRELID3A" "PRELID3A" -0.0906650726640075 0.720506193953873
"PRELID3B" "PRELID3B" 0.387826449806169 0.111776305838666
"PREP" "PREP" 0.849424745104189 8.19199176783568e-06
"PREX1" "PREX1" 0.725247019948785 0.000659532300372128
"PREX2" "PREX2" 0.624701681752305 0.00557705305477194
"PRF1" "PRF1" 0.710675013517775 0.000947470744269476
"PRICKLE1" "PRICKLE1" 0.771856887898933 0.000175173014860217
"PRICKLE3" "PRICKLE3" 0.449940864553802 0.0609939469429294
"PRIM1" "PRIM1" 0.557225943999558 0.0162884421602228
"PRIM2" "PRIM2" 0.897548693532087 4.40620627280622e-07
"PRKAA1" "PRKAA1" 0.694456631392302 0.00138408217235877
"PRKAA2" "PRKAA2" 0.130715577508531 0.605161252279333
"PRKAB1" "PRKAB1" 0.501892690856036 0.0338128324372451
"PRKACA" "PRKACA" 0.620790984462438 0.00597306047449003
"PRKACB" "PRKACB" 0.880224718259452 1.45325644703576e-06
"PRKAG1" "PRKAG1" 0.724570232078148 0.000671050262243455
"PRKAG2" "PRKAG2" 0.818288947225453 3.32116503813801e-05
"PRKAR1A" "PRKAR1A" 0.413138289279965 0.0883691218880675
"PRKAR1B" "PRKAR1B" 0.871263719206247 2.51337834762038e-06
"PRKAR2A" "PRKAR2A" 0.888443030128702 8.45342968912805e-07
"PRKAR2B" "PRKAR2B" 0.444262825695747 0.064738905543382
"PRKCA" "PRKCA" 0.766227695882785 0.000208814948446307
"PRKCB" "PRKCB" 0.707185991522621 0.00103008194916973
"PRKCD" "PRKCD" 0.523989467612576 0.0256107708281859
"PRKCE" "PRKCE" 0.444965195907195 0.0642666118101515
"PRKCG" "PRKCG" -0.172338107678765 0.494087911481234
"PRKCH" "PRKCH" 0.837182235361713 1.46996106012159e-05
"PRKCI" "PRKCI" 0.685182609652861 0.00170109770018569
"PRKCQ" "PRKCQ" 0.855025268278112 6.16241872342985e-06
"PRKCSH" "PRKCSH" 0.620938279666551 0.00595774273836667
"PRKCZ" "PRKCZ" 0.651113875529069 0.00342459978622194
"PRKD2" "PRKD2" 0.768491272617018 0.000194685127949767
"PRKD3" "PRKD3" 0.729619887664325 0.000589025577520439
"PRKDC" "PRKDC" 0.966608439368381 6.99847706800792e-11
"PRKG2" "PRKG2" 0.0900330272727307 0.722381400301382
"PRKN" "PRKN" 0.904772832270248 2.51294850125729e-07
"PRKRA" "PRKRA" 0.757082663364787 0.000275048150862748
"PRKRIP1" "PRKRIP1" 0.904616052309142 2.54494598040683e-07
"PRKX" "PRKX" 0.695979186160499 0.00133705942715288
"PRL" "PRL" 0.270919767214523 0.276861909139244
"PRLHR" "PRLHR" 0.366467829609357 0.134710619716287
"PRLR" "PRLR" 0.862295490656206 4.1823636175892e-06
"PRMT2" "PRMT2" 0.614795635665541 0.00662420386375961
"PRMT3" "PRMT3" 0.715461577704954 0.00084317904307867
"PRMT5" "PRMT5" 0.406598994583887 0.0940401191942236
"PRMT6" "PRMT6" 0.521811193057443 0.0263424171795598
"PRMT9" "PRMT9" 0.784079017494926 0.00011757496368638
"PRNP" "PRNP" 0.879381688256161 1.53289631758594e-06
"PROC" "PROC" 0.544302884105324 0.0195242319653801
"PROCA1" "PROCA1" 0.334165635101674 0.175319048631193
"PROCR" "PROCR" 0.431371453631583 0.073873360826663
"PROK2" "PROK2" 0.830976518269559 1.94211852364335e-05
"PROKR1" "PROKR1" -0.23521675485012 0.347436958180253
"PROKR2" "PROKR2" -0.115799313863388 0.647262188911901
"PROM1" "PROM1" 0.694793206073378 0.00137357100639275
"PRORP" "PRORP" 0.814309500242252 3.89714331859204e-05
"PROS1" "PROS1" 0.220811948869669 0.378582488922632
"PROSER1" "PROSER1" 0.635054126405466 0.00463065857859236
"PROSER2" "PROSER2" 0.756225348039563 0.00028207464641726
"PROSER3" "PROSER3" 0.787479183092642 0.000104760916920766
"PROX1" "PROX1" -0.0388438271604066 0.878377736372817
"PRPF18" "PRPF18" 0.772960360865517 0.000169146993142024
"PRPF19" "PRPF19" 0.366500359052649 0.134673377976711
"PRPF3" "PRPF3" 0.899852329904799 3.70082539158035e-07
"PRPF38B" "PRPF38B" 0.787546113218196 0.000104521080161522
"PRPF39" "PRPF39" 0.827526360823938 2.25668763484587e-05
"PRPF40B" "PRPF40B" 0.520468904453222 0.0268013094076125
"PRPF4B" "PRPF4B" 0.88430483691349 1.11613697869423e-06
"PRPF8" "PRPF8" 0.825738754493464 2.43611359152668e-05
"PRPH" "PRPH" NA NA
"PRPS1" "PRPS1" 0.938664838028427 8.30007672989015e-09
"PRPS2" "PRPS2" 0.691658273103623 0.00147408620445255
"PRPSAP1" "PRPSAP1" 0.56352702193766 0.0148730671708369
"PRPSAP2" "PRPSAP2" 0.807023119582971 5.17375053162936e-05
"PRR12" "PRR12" 0.722912832608861 0.000699968900102964
"PRR13" "PRR13" 0.78333328514775 0.00012055609111793
"PRR14" "PRR14" 0.854853721021874 6.21746852910747e-06
"PRR14L" "PRR14L" 0.758970231850646 0.000260095895019449
